age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,label
50,Local-gov,75113,HS-grad,Never-married,Exec-managerial,Husband,White,Male,0,0,0,Mexico,>50K
47,Local-gov,107379,HS-grad,Never-married,Transport-moving,Not-in-family,White,Male,0,0,0,Mexico,<=50K
44,Self-emp-not-inc,164443,Assoc-acdm,Married-civ-spouse,Craft-repair,Wife,White,Male,1,0,0,Japan,<=50K
48,Local-gov,112329,Some-college,Never-married,Transport-moving,Not-in-family,White,Male,0,0,0,Mexico,>50K
43,Self-emp-not-inc,197875,HS-grad,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,0,0,0,Japan,>50K
45,Private,188077,Doctorate,Married-civ-spouse,Other-service,Own-child,White,Female,0,0,0,Japan,<=50K
45,Local-gov,135242,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,0,Mexico,<=50K
43,Private,155502,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0,Japan,<=50K
47,Private,156205,Masters,Married-AF-spouse,Exec-managerial,Not-in-family,White,Male,0,0,0,Japan,<=50K
45,Local-gov,145835,7th-8th,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0,0,0,Japan,<=50K
42,Local-gov,201702,7th-8th,Married-civ-spouse,Adm-clerical,Husband,White,Male,1,0,0,Poland,<=50K
49,Local-gov,100398,HS-grad,Never-married,Sales,Husband,White,Female,0,0,0,Mexico,>50K
50,Private,100675,Some-college,Never-married,Craft-repair,Own-child,White,Female,0,0,0,Trinadad&Tobago,>50K
47,Private,132185,Assoc-acdm,Never-married,Craft-repair,Not-in-family,White,Male,0,0,0,Mexico,>50K
41,Local-gov,163364,Some-college,Married-civ-spouse,Other-service,Not-in-family,White,Female,0,0,0,Japan,>50K
43,Private,206058,Assoc-acdm,Married-civ-spouse,Exec-managerial,Not-in-family,Black,Male,0,0,2,Japan,>50K
46,Private,148924,HS-grad,Divorced,Adm-clerical,Husband,White,Male,0,0,0,Japan,<=50K
49,Self-emp-inc,78222,HS-grad,Never-married,Other-service,Not-in-family,White,Male,0,0,0,Mexico,<=50K
44,Private,197392,Prof-school,Married-civ-spouse,Handlers-cleaners,Own-child,White,Female,1,0,0,Japan,>50K
45,Self-emp-not-inc,181463,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,Japan,<=50K
49,Local-gov,117234,10th,Married-spouse-absent,Sales,Not-in-family,White,Male,0,0,0,Mexico,<=50K
47,Private,72613,Some-college,Never-married,Transport-moving,Not-in-family,White,Male,0,0,0,Mexico,<=50K
45,Local-gov,87728,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,0,Mexico,<=50K
46,Local-gov,173324,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,Japan,<=50K
47,Private,139797,HS-grad,Never-married,Sales,Wife,White,Male,0,0,0,Mexico,<=50K
44,Private,169654,HS-grad,Married-civ-spouse,Transport-moving,Own-child,White,Female,0,0,0,Japan,>50K
45,Local-gov,124200,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,0,Mexico,<=50K
44,Local-gov,159536,Assoc-acdm,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,0,Japan,>50K
48,Private,109271,10th,Never-married,Adm-clerical,Husband,White,Male,0,0,0,Mexico,<=50K
49,Local-gov,109951,HS-grad,Never-married,Adm-clerical,Own-child,White,Male,0,0,0,Japan,<=50K
43,Private,204426,Masters,Married-civ-spouse,Sales,Not-in-family,White,Male,0,0,0,Japan,<=50K
44,Local-gov,164266,Assoc-voc,Never-married,Transport-moving,Own-child,White,Male,0,0,0,Japan,<=50K
47,Local-gov,155655,Some-college,Never-married,Other-service,Husband,White,Male,0,0,0,Japan,<=50K
48,Private,112060,Some-college,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,0,England,<=50K
51,Self-emp-inc,73540,11th,Never-married,Machine-op-inspct,Husband,White,Male,0,0,0,Philippines,<=50K
47,Private,141897,HS-grad,Never-married,Prof-specialty,Husband,White,Male,0,0,0,Japan,<=50K
42,Private,172130,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,0,Japan,>50K
49,Local-gov,126746,Assoc-voc,Married-AF-spouse,Sales,Own-child,White,Female,0,0,0,Mexico,<=50K
43,Local-gov,172749,HS-grad,Separated,Transport-moving,Wife,White,Female,0,0,0,Mexico,<=50K
46,Private,117145,Assoc-acdm,Never-married,Other-service,Not-in-family,White,Male,0,0,0,Mexico,<=50K
43,Private,200604,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,0,Japan,>50K
50,Private,89546,HS-grad,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,0,Mexico,<=50K
49,Local-gov,109975,HS-grad,Never-married,Transport-moving,Own-child,White,Male,0,0,0,Mexico,<=50K
44,Local-gov,129672,Assoc-acdm,Never-married,Exec-managerial,Other-relative,White,Male,0,0,0,Japan,>50K
42,Private,206030,Masters,Married-civ-spouse,Adm-clerical,Own-child,White,Female,0,0,0,Japan,<=50K
49,Local-gov,147121,7th-8th,Widowed,Sales,Unmarried,White,Female,0,0,0,Mexico,<=50K
42,Private,192995,Some-college,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,1,0,0,Japan,>50K
47,Local-gov,105495,HS-grad,Married-spouse-absent,Other-service,Husband,White,Male,0,0,0,Mexico,<=50K
48,Local-gov,140933,HS-grad,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,0,0,0,Japan,<=50K
43,Private,182662,HS-grad,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0,0,0,Japan,>50K
50,Local-gov,86189,Some-college,Never-married,Sales,Husband,White,Male,0,0,0,Mexico,<=50K
51,Local-gov,102587,Prof-school,Never-married,Sales,Own-child,White,Female,0,0,0,Mexico,<=50K
44,Private,145118,Assoc-voc,Never-married,Exec-managerial,Wife,White,Male,0,0,0,Mexico,<=50K
42,Private,209823,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,Japan,>50K
44,Local-gov,150204,Some-college,Never-married,Sales,Not-in-family,White,Female,0,0,0,Mexico,<=50K
42,Private,189660,Bachelors,Married-civ-spouse,Transport-moving,Unmarried,White,Male,0,0,0,Japan,<=50K
46,Private,149942,9th,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,0,Japan,<=50K
43,Private,193900,Assoc-acdm,Married-AF-spouse,Machine-op-inspct,Not-in-family,White,Male,0,0,0,Japan,<=50K
40,Private,226001,HS-grad,Married-civ-spouse,Transport-moving,Unmarried,White,Female,0,0,0,Japan,<=50K
47,Private,180905,Masters,Married-civ-spouse,Sales,Not-in-family,White,Male,0,0,0,Japan,<=50K
43,Private,221558,Some-college,Married-civ-spouse,Craft-repair,Unmarried,White,Male,0,0,0,Japan,<=50K
44,Private,158980,Assoc-acdm,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,0,Japan,<=50K
49,Local-gov,101623,Some-college,Never-married,Machine-op-inspct,Husband,White,Male,0,0,0,Mexico,>50K
42,Private,225365,Some-college,Married-civ-spouse,Sales,Not-in-family,White,Male,0,0,0,Japan,>50K
49,Private,127134,Prof-school,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,0,Mexico,>50K
41,Local-gov,148713,Some-college,Never-married,Adm-clerical,Wife,White,Male,0,0,0,Mexico,>50K
50,Private,133139,Some-college,Divorced,Transport-moving,Not-in-family,White,Female,0,0,0,Mexico,<=50K
48,Private,102971,Some-college,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,0,Mexico,>50K
42,Private,198806,HS-grad,Married-civ-spouse,Transport-moving,Not-in-family,White,Female,1,0,0,Japan,<=50K
53,Self-emp-inc,34785,Assoc-voc,Never-married,Sales,Own-child,White,Male,0,0,0,Mexico,<=50K
42,Private,213611,HS-grad,Widowed,Other-service,Unmarried,White,Female,0,0,0,Japan,<=50K
41,Private,176727,HS-grad,Married-civ-spouse,Transport-moving,Unmarried,White,Male,0,0,0,Japan,<=50K
50,Private,46750,Assoc-acdm,Never-married,Prof-specialty,Husband,White,Male,0,0,0,Mexico,>50K
51,Local-gov,95586,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,0,0,0,Mexico,>50K
45,Private,174005,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,0,Japan,<=50K
41,Local-gov,190290,Some-college,Married-civ-spouse,Other-service,Unmarried,White,Male,0,0,0,Japan,>50K
51,Local-gov,90400,Some-college,Never-married,Adm-clerical,Own-child,White,Male,0,0,0,Mexico,<=50K
45,Private,151200,Assoc-acdm,Married-spouse-absent,Sales,Husband,White,Male,1,0,0,Japan,<=50K
49,Private,139115,Some-college,Never-married,Farming-fishing,Unmarried,White,Male,0,0,0,Mexico,<=50K
47,Local-gov,124283,Assoc-acdm,Never-married,Craft-repair,Unmarried,White,Male,0,0,0,Mexico,>50K
48,Local-gov,171437,Doctorate,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,Japan,>50K
42,Private,180727,Masters,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,0,Japan,>50K
47,Private,184776,HS-grad,Married-civ-spouse,Adm-clerical,Own-child,White,Female,0,0,0,Japan,<=50K
49,Private,98799,Assoc-voc,Never-married,Sales,Not-in-family,White,Male,0,0,0,Mexico,<=50K
45,Private,179058,9th,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,0,0,0,Japan,>50K
47,Private,165412,Assoc-voc,Married-spouse-absent,Machine-op-inspct,Wife,White,Male,0,0,0,Japan,<=50K
51,Local-gov,56684,Some-college,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,0,Mexico,<=50K
45,Local-gov,197338,7th-8th,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0,Japan,<=50K
45,Private,182446,Some-college,Never-married,Adm-clerical,Husband,White,Female,0,0,0,Mexico,>50K
39,Private,227213,Masters,Widowed,Adm-clerical,Not-in-family,White,Male,0,1,2,Japan,<=50K
44,Private,193295,Assoc-acdm,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,0,0,England,<=50K
43,Private,166809,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0,Japan,<=50K
45,Private,181152,Some-college,Married-civ-spouse,Other-service,Husband,White,Female,0,0,0,Japan,<=50K
49,Local-gov,140787,Prof-school,Married-civ-spouse,Craft-repair,Unmarried,White,Male,1,0,0,Japan,<=50K
47,Local-gov,110395,HS-grad,Never-married,Sales,Husband,White,Female,0,0,0,Mexico,>50K
43,Local-gov,154000,HS-grad,Married-civ-spouse,Transport-moving,Wife,White,Male,0,0,0,Japan,>50K
45,Private,174629,HS-grad,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,0,0,Japan,<=50K
41,Private,200653,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0,Japan,>50K
45,Private,156348,HS-grad,Never-married,Adm-clerical,Husband,White,Female,0,0,0,Japan,<=50K
47,Private,148031,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,0,Japan,<=50K
42,Local-gov,174699,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,0,Japan,<=50K
43,Private,179144,HS-grad,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,0,0,Japan,<=50K
50,Local-gov,98952,10th,Separated,Transport-moving,Husband,White,Male,0,0,0,Mexico,<=50K
47,Local-gov,121253,Masters,Divorced,Other-service,Own-child,White,Male,0,0,0,Mexico,<=50K
43,Private,206457,Assoc-acdm,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,0,Japan,<=50K
44,Private,151814,Prof-school,Married-civ-spouse,Adm-clerical,Wife,White,Male,0,0,0,Japan,<=50K
46,Private,200386,Assoc-voc,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,0,0,0,Japan,<=50K
49,Private,139128,Some-college,Never-married,Adm-clerical,Unmarried,White,Male,0,0,0,Japan,<=50K
43,Local-gov,190525,HS-grad,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,0,Japan,<=50K
44,Local-gov,180681,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,0,Japan,<=50K
45,Local-gov,178765,HS-grad,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0,0,0,Japan,<=50K
46,Private,145606,Some-college,Married-spouse-absent,Other-service,Wife,White,Male,0,1,0,Japan,<=50K
48,Private,222353,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0,Japan,<=50K
44,Private,218845,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0,Japan,<=50K
47,Private,247117,HS-grad,Married-civ-spouse,Other-service,Not-in-family,White,Male,0,0,0,Japan,>50K
47,Local-gov,111832,HS-grad,Never-married,Craft-repair,Wife,White,Male,0,0,0,Mexico,<=50K
46,Private,145659,12th,Widowed,Farming-fishing,Wife,White,Male,0,0,0,Japan,<=50K
46,Private,134945,Assoc-voc,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,0,0,0,Japan,<=50K
40,Local-gov,227778,Some-college,Married-civ-spouse,Other-service,Not-in-family,White,Female,0,0,0,Japan,>50K
43,Private,172996,9th,Married-civ-spouse,Sales,Own-child,White,Female,0,0,0,Japan,<=50K
43,Private,163945,10th,Married-civ-spouse,Sales,Own-child,White,Male,0,0,0,Japan,<=50K
46,Private,141227,Prof-school,Never-married,Machine-op-inspct,Husband,White,Male,0,0,0,Japan,<=50K
43,Local-gov,153069,Bachelors,Divorced,Handlers-cleaners,Not-in-family,White,Female,0,0,0,Japan,>50K
45,Private,134061,HS-grad,Never-married,Adm-clerical,Husband,White,Male,0,0,0,Japan,<=50K
42,Private,171732,Some-college,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,0,Japan,<=50K
48,Private,123889,Assoc-acdm,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,Japan,>50K
46,Private,161339,Some-college,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,0,0,0,Japan,<=50K
46,Self-emp-not-inc,189391,HS-grad,Widowed,Craft-repair,Own-child,White,Male,0,0,0,Japan,<=50K
46,Private,188601,Bachelors,Married-civ-spouse,Other-service,Wife,White,Male,0,0,0,Japan,<=50K
41,Private,191003,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Male,1,0,0,Japan,>50K
46,Local-gov,159837,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Male,0,0,0,Japan,<=50K
46,Private,107304,10th,Never-married,Adm-clerical,Own-child,White,Male,0,0,0,Mexico,>50K
47,Private,176714,Assoc-voc,Married-civ-spouse,Exec-managerial,Unmarried,White,Female,1,0,0,Japan,<=50K
44,Local-gov,141536,Some-college,Never-married,Other-service,Not-in-family,White,Male,0,0,0,Japan,<=50K
45,Private,176829,HS-grad,Married-AF-spouse,Adm-clerical,Not-in-family,White,Male,0,0,0,United-States,>50K
49,Private,47336,10th,Never-married,Craft-repair,Own-child,White,Female,0,0,0,Mexico,<=50K
46,Private,142660,Some-college,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,0,Japan,>50K
46,Local-gov,176424,HS-grad,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0,0,0,Mexico,<=50K
46,Self-emp-not-inc,142487,Prof-school,Never-married,Machine-op-inspct,Husband,White,Female,0,0,0,Mexico,<=50K
49,Private,101266,Some-college,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,0,Mexico,>50K
43,Private,201053,HS-grad,Married-civ-spouse,Adm-clerical,Own-child,White,Male,1,0,0,Japan,<=50K
53,Private,101403,Masters,Never-married,Adm-clerical,Husband,White,Male,0,0,0,Mexico,<=50K
49,Local-gov,176672,Some-college,Married-civ-spouse,Transport-moving,Not-in-family,White,Female,0,0,0,Japan,<=50K
46,Local-gov,124240,Some-college,Never-married,Prof-specialty,Husband,White,Male,1,0,0,Mexico,<=50K
46,Local-gov,108722,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0,1,0,Mexico,<=50K
50,Local-gov,61499,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,Mexico,<=50K
42,Private,236488,11th,Married-civ-spouse,Craft-repair,Unmarried,White,Male,0,0,0,Japan,<=50K
49,Private,144512,Prof-school,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,0,0,0,Mexico,<=50K
53,Private,78221,Assoc-voc,Never-married,Sales,Not-in-family,White,Male,0,0,0,Mexico,<=50K
46,Local-gov,138924,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,0,Mexico,>50K
42,Private,169285,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0,Japan,>50K
42,Private,175299,Assoc-voc,Divorced,Transport-moving,Husband,White,Male,0,0,0,Japan,<=50K
43,Private,165647,HS-grad,Never-married,Sales,Own-child,White,Male,0,1,0,Japan,<=50K
48,Private,59585,HS-grad,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,0,Mexico,<=50K
47,Local-gov,144225,Some-college,Married-spouse-absent,Exec-managerial,Unmarried,White,Female,0,0,0,Japan,<=50K
43,Local-gov,207897,Some-college,Married-civ-spouse,Craft-repair,Other-relative,White,Male,0,0,0,Japan,<=50K
47,Self-emp-not-inc,150094,Some-college,Separated,Transport-moving,Own-child,White,Male,0,0,0,Japan,<=50K
49,Local-gov,71696,Some-college,Never-married,Other-service,Own-child,White,Female,0,0,0,Mexico,<=50K
45,Local-gov,126910,Assoc-acdm,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,0,Mexico,>50K
44,Private,124959,HS-grad,Never-married,Machine-op-inspct,Husband,White,Male,0,0,0,Japan,>50K
44,Local-gov,171097,Some-college,Married-spouse-absent,Adm-clerical,Husband,White,Male,0,0,0,Japan,<=50K
51,Local-gov,130262,Some-college,Married-spouse-absent,Transport-moving,Not-in-family,White,Male,0,0,0,Mexico,<=50K
41,Local-gov,161703,Assoc-acdm,Never-married,Machine-op-inspct,Wife,White,Female,0,0,0,Mexico,>50K
43,Local-gov,149475,Assoc-acdm,Never-married,Sales,Not-in-family,White,Female,0,0,0,Japan,>50K
42,Private,203118,7th-8th,Married-civ-spouse,Farming-fishing,Not-in-family,White,Female,0,0,0,Japan,<=50K
48,Local-gov,139910,Doctorate,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,0,Japan,<=50K
49,Private,135848,Some-college,Married-AF-spouse,Prof-specialty,Not-in-family,White,Male,0,0,0,Japan,<=50K
39,Private,228050,Some-college,Married-civ-spouse,Sales,Husband,White,Female,0,0,0,Japan,<=50K
42,Private,196813,7th-8th,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,1,0,Japan,<=50K
49,Local-gov,83531,Some-college,Never-married,Craft-repair,Husband,White,Male,0,0,0,Mexico,<=50K
44,Local-gov,179827,Some-college,Married-civ-spouse,Adm-clerical,Own-child,White,Female,0,0,0,Japan,<=50K
51,Private,127506,Assoc-voc,Married-spouse-absent,Craft-repair,Own-child,White,Male,0,0,0,Mexico,>50K
45,Private,160347,Some-college,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,0,Philippines,<=50K
48,Local-gov,132414,HS-grad,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,0,0,0,Japan,<=50K
46,Private,160856,Assoc-voc,Married-civ-spouse,Sales,Wife,White,Female,0,0,0,Japan,>50K
46,Local-gov,131300,Masters,Never-married,Transport-moving,Husband,White,Male,0,0,0,Mexico,>50K
42,Private,185899,HS-grad,Divorced,Adm-clerical,Own-child,White,Female,0,0,0,Japan,<=50K
46,Private,144307,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,Japan,<=50K
49,Local-gov,76576,Assoc-voc,Never-married,Sales,Husband,White,Male,0,0,0,Mexico,<=50K
43,Local-gov,152286,11th,Never-married,Craft-repair,Not-in-family,White,Female,0,0,0,Philippines,<=50K
47,Private,123490,Assoc-acdm,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,0,Mexico,<=50K
42,Private,176811,HS-grad,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,0,0,0,Japan,<=50K
44,Self-emp-not-inc,162663,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,0,Japan,<=50K
46,Private,141846,Assoc-voc,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,0,0,0,Japan,<=50K
45,Local-gov,146704,7th-8th,Separated,Transport-moving,Not-in-family,White,Male,0,0,0,Japan,>50K
42,Private,162000,Some-college,Widowed,Transport-moving,Not-in-family,White,Male,0,0,0,Japan,>50K
44,Private,177994,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0,Japan,>50K
50,Private,49528,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0,0,0,Mexico,<=50K
49,Self-emp-not-inc,139430,HS-grad,Widowed,Sales,Not-in-family,White,Female,0,0,0,Mexico,>50K
38,Private,216398,7th-8th,Married-civ-spouse,Handlers-cleaners,Unmarried,White,Male,0,0,0,Japan,>50K
45,Local-gov,135155,Some-college,Separated,Machine-op-inspct,Not-in-family,White,Male,0,0,0,Mexico,>50K
44,Private,153971,HS-grad,Married-civ-spouse,Transport-moving,Not-in-family,White,Female,0,0,0,Japan,<=50K
42,Private,172988,HS-grad,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,0,0,0,Japan,<=50K
45,Self-emp-not-inc,139433,Assoc-acdm,Married-civ-spouse,Adm-clerical,Unmarried,White,Female,0,0,0,Japan,<=50K
45,Private,143682,HS-grad,Divorced,Adm-clerical,Husband,White,Female,0,0,0,Japan,<=50K
46,Local-gov,128551,Some-college,Separated,Other-service,Own-child,White,Male,0,0,0,Philippines,<=50K
50,Private,134147,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,0,Japan,>50K
44,Private,139523,7th-8th,Married-civ-spouse,Sales,Not-in-family,White,Male,0,0,0,Japan,<=50K
45,Local-gov,126438,HS-grad,Never-married,Craft-repair,Own-child,White,Female,0,0,0,Mexico,<=50K
41,Self-emp-not-inc,198560,Masters,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0,0,0,Japan,>50K
45,Private,153180,Assoc-acdm,Married-civ-spouse,Other-service,Not-in-family,White,Male,1,0,0,Japan,>50K
50,Local-gov,90929,Some-college,Never-married,Farming-fishing,Other-relative,White,Male,0,0,0,Mexico,<=50K
47,Private,110326,Assoc-voc,Never-married,Other-service,Husband,White,Female,0,0,0,Mexico,<=50K
44,Private,144967,Some-college,Never-married,Sales,Unmarried,White,Male,0,0,0,Japan,<=50K
47,Private,134499,Prof-school,Never-married,Sales,Own-child,White,Male,0,0,0,Japan,<=50K
44,Local-gov,136971,Some-college,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,0,Mexico,<=50K
42,Private,194610,HS-grad,Married-civ-spouse,Exec-managerial,Own-child,White,Male,0,0,0,Japan,>50K
48,Private,144228,HS-grad,Never-married,Craft-repair,Husband,White,Male,0,0,0,Japan,<=50K
46,Local-gov,157824,Assoc-voc,Never-married,Sales,Other-relative,White,Female,1,0,0,Japan,>50K
50,Private,107135,HS-grad,Never-married,Sales,Not-in-family,White,Male,0,0,0,Mexico,<=50K
48,Private,84006,HS-grad,Never-married,Sales,Husband,White,Male,0,0,0,Mexico,<=50K
47,Private,142771,Assoc-voc,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,0,Japan,<=50K
45,Private,170552,Some-college,Married-spouse-absent,Exec-managerial,Husband,White,Male,0,0,0,Japan,<=50K
50,Private,59922,HS-grad,Never-married,Craft-repair,Husband,White,Female,0,0,0,Mexico,<=50K
41,Private,241106,Prof-school,Married-civ-spouse,Transport-moving,Other-relative,White,Female,0,0,0,Japan,<=50K
49,Private,137158,Assoc-acdm,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,0,0,0,Mexico,<=50K
44,Private,163882,HS-grad,Separated,Craft-repair,Husband,White,Female,0,0,0,Japan,<=50K
44,Local-gov,140927,11th,Married-spouse-absent,Adm-clerical,Husband,White,Male,0,0,0,Japan,<=50K
46,Private,164739,7th-8th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0,Japan,>50K
46,Private,188493,HS-grad,Separated,Adm-clerical,Husband,White,Male,0,0,0,Japan,>50K
49,Private,106651,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,Mexico,<=50K
43,Local-gov,158861,Some-college,Married-civ-spouse,Exec-managerial,Own-child,White,Female,0,0,0,Japan,<=50K
46,Self-emp-not-inc,115525,10th,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,0,Mexico,<=50K
49,Private,134736,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,0,0,0,Japan,<=50K
44,Private,192908,7th-8th,Married-AF-spouse,Other-service,Not-in-family,White,Male,0,0,0,Japan,>50K
55,Self-emp-inc,39963,10th,Never-married,Craft-repair,Own-child,White,Female,0,0,0,Mexico,<=50K
48,Local-gov,131891,HS-grad,Never-married,Craft-repair,Wife,White,Male,0,0,0,Mexico,<=50K
49,Private,131269,Some-college,Separated,Machine-op-inspct,Wife,White,Male,0,0,0,Mexico,<=50K
41,Local-gov,166783,HS-grad,Widowed,Machine-op-inspct,Not-in-family,White,Male,0,0,0,Mexico,<=50K
46,Private,175129,Assoc-voc,Married-spouse-absent,Other-service,Own-child,White,Male,0,0,0,Japan,<=50K
46,Private,164016,Some-college,Never-married,Machine-op-inspct,Other-relative,White,Male,1,0,0,Mexico,<=50K
41,Private,207207,HS-grad,Married-civ-spouse,Transport-moving,Wife,White,Female,0,0,0,Japan,<=50K
41,Private,205432,HS-grad,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,0,0,0,Japan,<=50K
47,Private,144907,HS-grad,Never-married,Craft-repair,Husband,White,Female,0,0,0,Japan,>50K
52,Private,130602,Assoc-voc,Separated,Craft-repair,Unmarried,White,Female,0,0,0,Japan,<=50K
43,Local-gov,181769,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,Japan,<=50K
44,Local-gov,191671,7th-8th,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,0,Japan,<=50K
47,Local-gov,204975,Some-college,Married-civ-spouse,Adm-clerical,Unmarried,White,Female,0,0,0,Japan,<=50K
43,Local-gov,107915,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,0,Mexico,>50K
49,Private,81008,Assoc-acdm,Never-married,Prof-specialty,Husband,White,Female,0,0,0,Mexico,>50K
50,Private,93417,Some-college,Never-married,Sales,Husband,White,Male,0,0,0,Mexico,<=50K
45,Local-gov,154507,Assoc-voc,Married-civ-spouse,Adm-clerical,Wife,White,Male,0,0,0,Japan,<=50K
48,Self-emp-not-inc,103672,HS-grad,Never-married,Sales,Wife,White,Female,0,0,0,Japan,>50K
50,Private,119517,10th,Never-married,Other-service,Own-child,White,Female,0,0,0,Japan,>50K
46,Private,116275,7th-8th,Never-married,Craft-repair,Not-in-family,White,Male,0,0,0,Mexico,<=50K
44,Local-gov,171280,HS-grad,Never-married,Adm-clerical,Husband,White,Male,0,0,0,Japan,<=50K
40,Private,170930,Some-college,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,0,Japan,>50K
45,Private,180904,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Female,1,0,0,Japan,>50K
47,Private,74750,Assoc-acdm,Never-married,Sales,Own-child,White,Female,0,0,0,Mexico,<=50K
41,Private,192617,Masters,Married-civ-spouse,Machine-op-inspct,Unmarried,White,Male,0,0,0,Japan,<=50K
