Dim1,Dim2
67.06912,24.30745
-77.110596,18.039595
-41.483486,-31.48244
66.76676,-29.406055
-68.93127,-7.4742584
89.43964,-5.2365527
-59.270702,-34.414246
-23.869328,-57.748405
-17.99288,-64.172676
-50.532146,-43.70133
83.22806,12.557812
-61.735287,9.960148
10.272665,-77.44537
-27.385298,-26.340443
86.73199,-4.75081
9.885676,79.814064
-67.957855,18.020481
34.955616,-5.3832827
31.449076,-39.1494
1.2123543,13.286728
10.933853,-12.406523
-8.0620575,25.227276
48.944588,50.91828
22.879524,19.614698
-28.185614,45.31587
-12.750917,-47.22903
-53.667534,24.291195
55.76824,-19.706078
-11.691454,0.41078874
5.8732815,-43.82256
50.57974,54.049973
89.38865,-3.4114645
-0.05426849,-46.446888
21.185593,51.70544
15.495776,16.90049
-17.331913,-35.63879
-3.7323616,55.26433
-71.18578,-4.8604584
-2.712077,-80.77878
64.51972,-7.397375
74.04133,2.5342646
-1.5313717,-37.35732
-53.11181,13.48416
47.987576,31.094934
16.948807,-4.682274
-17.963425,59.68708
-29.409178,-4.9457684
69.46581,-35.453773
19.788645,12.401707
74.37303,2.7073553
13.393663,-6.6422844
26.870481,-38.574547
-29.837603,37.91083
-46.741417,24.376875
26.32542,-42.039223
49.523003,16.587015
54.421135,-21.136309
23.609766,13.658814
40.383366,-5.3006105
46.413918,32.413643
-50.558754,20.57465
-0.51236504,-48.54659
28.19872,-24.82908
68.44013,-33.256687
23.25871,-42.94521
5.979894,-41.61548
-1.8836582,-84.56244
44.460945,42.19956
62.129242,-36.98576
81.77168,-13.812065
10.070325,-0.41977778
-18.228283,-66.3981
-21.928185,-33.313686
12.185054,-65.029945
7.6911483,44.009773
-27.096035,58.73217
1.34967,86.73066
-43.260056,24.306974
-64.83177,17.832848
-5.6467,-50.219486
-27.850643,-23.445366
-59.24907,33.625187
-7.162847,30.327625
-33.183365,32.68853
-52.751152,-6.782641
-34.071396,-49.20286
54.724857,15.620209
-31.294836,-3.387208
1.3245338,-34.57987
69.96985,-14.379524
66.78641,0.42840162
67.26822,-39.672184
-3.5531907,35.59795
0.46052358,30.278181
72.90589,-0.6586163
-61.347324,-2.0086117
5.3420115,-49.62607
-4.6922417,-77.566765
40.0435,-20.161139
-17.967606,-36.23143
32.939556,-45.493984
0.40600333,-69.371956
7.5157676,-13.083017
-11.128875,54.79956
-57.60293,-43.09002
4.3860183,-69.03558
-74.6407,16.305746
1.854087,84.926
-73.57836,22.963278
7.831522,43.511017
-44.97412,-38.375393
11.097889,-4.2510014
-15.976801,-35.440975
-49.736137,-5.006912
40.997406,52.643436
-53.680824,-40.961063
-35.669697,-1.466768
78.43106,-11.331779
-38.30117,17.50973
7.625111,-10.603495
1.8513746,-41.351284
50.493973,-19.939314
-43.529778,18.0949
9.538533,-70.46838
-69.24698,-3.7364175
0.987378,42.773067
-19.813229,-25.591562
-13.339442,39.020363
46.70611,8.154835
12.815192,-64.60481
68.922935,23.071314
-35.621128,-35.66808
-14.323942,-8.144307
-15.229561,-29.635073
11.562707,0.07322264
27.21327,37.751434
11.0213175,-22.414234
63.9405,-31.534864
-72.08581,4.6802664
-3.156148,47.209034
70.99843,-13.641972
-43.59772,47.13535
-13.011966,-45.311413
-51.965416,-31.325428
0.0531052,36.516632
0.89923805,32.680706
-28.484976,13.939425
4.2393656,-84.200874
-56.59746,-42.845036
10.143411,-79.051254
48.726936,33.331356
-35.71235,43.50336
-6.369795,3.964838
-24.124844,5.2176914
-17.236155,45.366947
3.6836936,-71.38931
55.653717,-24.72365
38.460213,-2.589931
-35.46172,-35.63717
-20.016575,60.881714
-4.247052,28.727587
39.902042,57.026356
-1.0326917,-82.00146
31.921154,-28.187317
-57.755157,-35.634144
-45.35746,-48.248272
-22.4018,-57.47528
-22.775717,-32.188736
31.421057,-4.792378
-59.030067,11.413369
-53.039658,15.997595
8.350948,44.63011
-59.533627,38.039665
83.262436,-0.40402284
-58.928017,21.775108
4.513417,46.748558
32.852478,-1.0232495
-41.479816,23.524757
-57.60735,5.9376874
-73.378525,15.185486
-14.672114,38.681606
10.712697,-77.11147
16.995367,-4.9643273
4.916231,43.4605
87.43742,7.1420164
-47.24808,-3.6379192
-14.260672,-4.346751
-57.913364,-38.983093
64.77987,-33.36495
-6.4924936,-40.831272
-12.788461,40.304386
82.15146,-15.025413
63.943336,-4.524951
17.392536,-15.077423
-10.681588,-8.104831
73.284805,-11.019629
-33.032032,37.954193
9.634519,-0.8481877
86.12044,2.879476
81.97192,-14.4215355
45.21189,46.12808
37.52216,0.6300869
14.279632,-4.608279
4.067908,29.918829
26.648056,29.745626
36.694042,-25.821232
-46.35175,-52.886604
28.561369,-5.0935717
9.909248,79.55061
-20.133097,60.06591
-61.015427,21.725119
-8.484454,-1.4844662
-16.709095,59.13027
87.73147,4.707423
9.635347,-64.72419
-22.552103,-36.420815
-20.914017,-17.11731
20.520926,24.07479
-42.539677,-50.72441
-28.812716,-26.379852
-12.467658,-27.91852
54.51397,3.2116222
-0.65740114,80.22701
-23.666218,-27.31433
-14.107929,-22.284283
-45.02096,-44.039448
31.240005,-41.64882
67.74086,20.62686
-14.42648,-20.127892
49.93093,54.475655
-58.44245,-37.820736
-71.645905,-8.50607
-62.177197,-42.61614
-13.64464,-51.833523
-3.9687383,-79.260574
51.434944,15.808373
-28.65802,8.055845
-41.615604,-50.456192
38.82837,-21.80182
-40.90649,49.281662
91.28725,-1.3916093
1.3042533,-75.152275
-64.09368,31.595663
20.87881,13.52415
37.927727,1.1245567
-30.917812,52.606304
-52.28204,-53.188274
-1.8050926,41.194637
25.911886,-39.404594
88.371704,4.788885
62.48117,-12.471958
9.502665,-47.504375
70.592804,-12.338592
63.640923,-32.152008
-18.791714,38.02174
-70.459045,-8.616807
10.811694,-12.556991
37.448265,-47.051384
30.442062,37.645107
-26.014967,57.275272
29.553753,41.231583
24.32348,43.447678
89.712105,-6.683142
10.379767,80.88282
-58.07167,12.275888
-6.3309054,46.01265
43.232548,39.921898
-47.079456,-33.203884
-59.941704,21.536715
-46.798405,-34.491074
-62.670822,-42.455814
-46.174362,28.656895
26.573423,49.91984
-60.462498,-50.869995
48.774364,-7.51874
4.463248,47.165527
23.169264,51.658665
35.251556,54.276302
88.31392,6.976804
-12.715752,1.0532814
2.598268,43.850487
-20.852276,60.00807
-2.2089458,-84.03275
61.474525,-12.413522
-17.577497,52.571415
-7.4028068,3.3332298
36.323856,3.6829352
31.618933,-5.2981124
-24.951925,5.298032
-44.261124,-4.999073
-3.169144,22.033503
-0.20016225,-49.350986
-45.633163,-47.48763
-2.2917914,40.410732
-11.292059,0.48478273
1.9147904,-74.7208
40.749638,45.238514
8.451667,-51.15965
53.076412,-18.049252
7.6330767,-20.811205
-24.149942,-21.423103
-31.223871,45.133152
-16.340757,-62.50414
44.01495,9.260405
71.24412,-12.2252035
12.738366,-2.9284825
9.51899,-47.56452
-66.99349,3.0894308
66.06336,-14.132311
51.43411,15.821588
2.8800938,50.34154
24.339308,53.272366
-4.459589,42.62587
-65.66799,-7.5247006
26.983723,30.301674
-56.168236,8.569417
-11.937342,40.17671
6.7704396,-70.78657
-24.221663,-44.37034
25.874718,12.481002
-36.130875,58.939194
-17.04108,21.415054
-61.219425,10.192958
6.596844,45.662556
16.28452,-3.4132535
-35.193974,44.062984
-7.3920183,0.0659188
2.5270028,88.20842
-16.645763,46.87568
-15.978457,-34.592945
11.250367,-6.841428
12.382812,-2.7327926
-72.178894,22.644278
-34.281555,-4.931526
12.84936,-20.485243
-77.26339,1.2372464
23.665472,21.384214
-0.1995831,52.837025
-39.56511,57.638588
-15.921607,-27.38313
-17.851559,57.114464
-75.36303,10.825105
5.103006,-44.405388
-32.654186,48.603195
35.02546,5.080508
48.968273,31.380577
23.388018,12.361522
70.25404,-36.502113
29.172993,-44.91192
-29.48168,51.168655
4.419646,-40.177372
27.700912,-3.752864
-65.13878,-6.867541
0.08717257,45.05818
-33.191357,55.30704
-11.57439,5.197588
-8.853028,-71.366714
-36.152325,54.338444
52.39272,23.121231
37.14683,57.528877
10.049731,-8.903463
-56.512333,5.561457
-40.619057,-26.223421
37.16409,-46.112427
-21.18705,-44.308067
-28.918926,55.32623
-20.651585,-58.394573
71.96391,22.50429
24.524883,48.733555
68.82151,23.480015
-55.72929,-36.070385
87.917114,6.8119707
66.34166,-15.196939
-39.224598,-45.798546
-58.416332,-53.86522
-30.491198,-5.8856487
-5.7590194,53.496723
-5.8807745,-0.6021061
-16.768227,50.11989
69.47023,-7.889291
-8.4575615,7.2312603
-77.42585,14.88291
-1.373565,30.46175
15.947051,-15.121476
7.251651,87.081535
-14.037859,42.271618
3.8974056,47.47312
-55.038902,-35.36908
32.809093,-6.0525236
47.643066,45.35826
-16.409746,-63.86803
-37.011116,57.016666
-44.86396,-5.225971
80.84012,-13.844959
-20.837093,-17.158743
31.669683,42.157303
64.33983,-13.698752
55.076984,16.416159
-32.60217,35.671635
7.84361,43.381004
2.904256,12.645712
87.47974,3.7481093
-30.736761,6.1569915
-10.169945,-43.46534
3.2302363,-84.50884
4.359506,16.217964
-64.02598,6.673275
53.26662,11.13874
-25.71014,6.4239106
-48.466522,1.7188252
-26.578642,41.425358
5.0789976,40.763985
-54.55943,29.520727
-58.02252,25.383205
-21.6362,-22.679293
-23.229038,-31.906824
-3.6923556,-54.822006
-31.914917,57.217747
11.814986,-0.05105553
-56.288445,13.252933
31.141071,54.339058
31.39267,-4.7492366
7.788952,-74.58348
73.476776,-28.803064
-24.39592,4.954041
36.024956,-39.464184
-26.141317,-24.63129
-15.616823,-34.429825
31.086626,-47.109695
-43.881493,19.534441
-42.309147,16.529453
73.70109,-11.941734
85.19181,-5.211193
71.21165,26.358515
-42.13944,50.5961
-23.578424,-60.72945
-4.365084,57.014053
-52.754276,-52.29916
-32.286224,38.1618
-2.0351386,-67.58356
-4.469572,34.872864
-15.760894,29.101595
36.46067,-6.3185606
-61.2728,25.265188
24.272835,-44.203766
-22.83882,46.849186
52.29357,24.408457
69.547356,-35.59953
46.92469,28.257101
-72.977905,-9.967156
8.351416,-77.248116
36.951683,-37.842667
-38.976864,14.5850525
-55.665234,13.863088
-23.002438,-34.728405
-51.53828,-40.570927
56.525818,13.377888
89.29615,-4.737927
-27.9819,6.3153534
38.076817,44.541634
65.22614,-38.036106
4.2064023,84.83746
90.62991,3.7032068
6.0308366,21.533829
8.2715,-42.857204
-28.14766,50.129787
11.295177,-22.400993
-17.46533,-34.64468
0.15039779,27.899761
-18.346252,-35.962612
88.53602,1.5582749
-32.4865,55.044277
-62.49445,43.12895
-16.04113,-27.887663
37.63753,55.815933
6.27908,46.6803
-6.2083545,0.6268102
9.1714735,-23.208591
83.134964,-1.0023127
48.55593,31.059465
-60.625225,22.398981
49.630054,53.41484
63.88538,-30.192669
36.420547,-18.733395
-1.517227,35.504616
7.214643,-69.31156
-61.932034,27.780052
10.08335,-60.001595
-0.78728294,4.6445794
9.064709,-76.45027
76.513954,-13.215441
26.639404,-42.998867
-54.144497,30.195389
34.045185,-22.97722
-31.65109,35.248974
6.345554,-40.174335
-27.79436,51.676723
-10.77777,-7.7824936
54.383854,13.613679
11.325969,-62.816177
37.699875,-36.772495
45.215965,4.568425
33.542477,-23.585108
-57.691193,-47.683826
-39.57882,-27.356266
76.70753,6.2020164
-23.608217,-33.46516
-77.509026,1.6501266
-55.088257,-55.01933
72.47314,-1.345508
-63.695564,-42.60035
-15.413501,33.373875
-0.4288545,27.02045
80.76088,-14.759066
-2.9900954,37.94597
10.127398,-74.31539
7.0086875,-68.38346
18.284182,19.63339
7.9233713,78.06296
-49.685318,-26.376945
-17.377083,29.507032
4.954857,-37.32219
-26.977934,6.4892173
66.37374,23.742456
-12.41183,-50.45998
36.37002,57.676174
-59.37869,-43.01601
63.254322,-32.265907
-10.238543,-44.460854
-38.85492,-33.800602
5.387513,-8.798623
43.822674,56.38312
-2.8618808,-83.23968
21.060495,-23.725668
-28.015047,52.879086
-6.088391,32.478127
-18.101791,-33.574406
-63.4552,-2.7820995
7.299555,-59.180546
43.617146,40.487503
21.859444,50.739307
26.331045,12.42741
-17.606802,-21.405563
70.182686,-9.180515
-61.45799,10.891677
-50.892014,-9.510473
-34.725212,-4.0362654
9.984916,-17.982233
-65.52525,-7.040649
22.84498,20.662912
83.82997,0.64757174
-5.1040335,-5.0052214
11.182045,-63.906536
-26.078634,41.43885
-49.96153,-56.09237
33.623825,29.796211
51.282204,51.552513
-30.21188,-1.9537503
4.1297545,88.3141
24.636982,-40.714035
-35.33914,53.633915
-29.400362,6.7735677
-60.030926,-43.184277
70.536514,-33.714672
70.738945,-13.996471
6.260096,81.19826
-70.91108,-7.872336
-21.053238,-16.582489
3.0054624,38.022438
3.2300222,18.429749
-33.881214,48.57452
-12.123561,0.868238
2.6467347,79.00841
81.94034,11.71186
45.207138,-8.021775
-39.9473,-28.381273
-67.705345,-7.1259303
18.270882,22.549322
-70.583786,-8.151704
-45.574352,-5.4284573
2.8281984,85.65986
26.058708,37.89054
3.9746838,-20.990183
31.560143,49.06066
-24.816572,-34.678467
-35.70584,-34.914127
3.9442785,-45.00531
23.60658,-40.9808
-8.769278,5.2102942
23.948866,-23.519653
-60.75963,36.837276
1.0380877,-68.79924
-20.280508,19.015316
-68.68843,36.154545
-32.43529,62.5898
-3.9487746,56.920063
9.81644,-73.396675
62.6835,-32.21088
9.673148,-16.912724
35.637993,26.602976
-37.059338,59.764153
-67.96144,-0.49131146
9.567468,-0.69962716
-27.489855,10.0245495
-43.918213,-46.01688
-1.4930255,-77.366806
-72.70441,11.103752
27.151297,-8.572322
81.01841,-14.609628
16.52834,10.569891
4.96672,79.515366
1.6309836,-36.469658
-64.10964,-9.542456
-39.874077,-26.109234
-25.916555,5.272594
50.779472,42.43453
-65.12288,12.482359
-70.23496,23.41042
-36.42686,-27.036888
0.766147,-38.62543
-61.677258,24.175852
-39.190994,57.655212
4.1195235,50.39834
3.9224536,14.075665
-60.16197,-35.933605
6.107532,-83.36341
6.6848965,-50.698944
-12.989085,-5.6381764
91.27266,-5.4043045
2.5281327,-82.73161
-52.929493,42.813698
-22.509886,-57.55944
-30.407175,0.54231125
-26.620626,-19.714455
25.69772,49.536774
10.557385,-78.38338
44.44142,40.945724
29.454065,-40.917995
82.80665,-15.471582
-21.956572,52.321796
1.9610492,-35.87653
-36.674614,-47.026043
-7.8262653,21.85969
85.53051,5.6613407
-59.808567,16.942078
10.686868,-76.79785
-50.907528,-8.830385
-62.386765,16.690084
1.4762356,-50.42662
53.524715,16.566036
-16.977898,-27.49374
25.07151,44.65391
-5.3665695,-75.361946
-51.624134,-40.92052
-5.827602,55.677113
1.8567554,42.814507
-1.1362062,16.090439
-40.86173,-29.548264
3.3163157,48.550777
25.215849,51.368626
47.26728,59.52445
-45.226856,-4.324771
46.853626,11.922867
15.008033,-7.3205705
70.0286,-7.9665995
7.172485,43.69611
31.081549,54.40405
1.3740598,-35.182762
-52.849766,-36.20921
10.147742,-78.971146
33.07482,-44.988724
-53.097378,-58.801697
-77.25454,17.682545
76.4789,0.6686678
68.57731,-33.53694
35.82999,31.314919
-70.00383,9.155999
65.54203,-38.889374
-50.75831,24.14369
-52.643032,-50.285313
-34.014076,-1.5664692
72.696045,0.73786926
-47.75783,-1.1941344
35.027416,-3.378658
13.344734,16.601961
-21.929321,-15.839804
-1.3549724,47.057316
-68.780594,-2.3530002
71.030876,23.958452
26.553661,50.59028
67.50095,21.944778
6.776911,40.60517
-25.32468,-23.956163
-0.8459065,35.199154
-8.566649,-33.103165
-70.13628,23.87221
24.906534,-8.073351
15.820263,-2.5366092
-35.30377,-2.4541485
69.965805,22.965128
-1.374387,40.55871
-41.204063,-49.443035
37.353703,-26.252028
-2.9268982,-83.11591
23.043646,-31.919685
51.34798,15.660664
52.50081,24.601152
-5.5507483,44.89689
-57.269524,-37.98919
-14.896004,-22.600569
-21.367882,-38.080585
3.7782156,22.345127
-34.28049,49.54783
-15.900866,-64.80699
-63.449245,24.561375
-60.681274,-1.0305295
-72.82053,18.0434
-72.98086,-7.9928484
-25.814579,45.24123
12.185593,0.7281923
-69.78786,18.812614
-5.919745,-37.632317
-46.199245,28.260603
-51.104267,5.1135187
19.514162,21.435999
-30.660225,6.7333956
55.658012,-27.659111
9.79812,-22.056622
-32.7131,35.868183
24.148579,43.363773
-23.990686,24.782875
32.978172,-36.482918
-2.4836583,-79.29335
-56.090626,10.078684
-28.193495,58.348064
-45.014767,12.058661
45.75379,58.973736
-75.67287,23.973482
-14.588191,-35.343765
-57.58598,8.206008
-16.047024,-27.582531
-54.593422,13.8837595
-37.938934,16.538328
35.203133,59.545193
-32.781357,38.317436
69.59666,-13.090649
-13.207959,-49.408173
-34.52566,-33.624622
-5.053179,-79.20848
-77.07089,20.52574
62.29087,-34.61621
15.014316,-3.2884877
77.76378,0.29255137
-17.921577,52.644997
4.066773,-51.758614
21.456505,14.554146
25.138573,42.84037
-63.230305,17.733711
70.384636,23.002491
-34.66216,-52.12822
-50.42192,-43.318752
-69.76501,24.282326
11.298625,-4.0249248
-23.44367,52.548847
49.167393,29.090376
-20.907597,53.070007
5.0592294,-67.3762
-61.62133,24.683764
7.15659,82.92569
-22.700998,52.73466
74.55359,1.68441
-30.470669,45.09332
-45.63837,-42.591805
-1.636514,30.97421
71.86481,-1.448536
-33.23803,48.98014
5.3145943,83.19687
5.1746373,-69.94407
-13.713359,0.56633425
-27.51092,47.310005
53.534737,0.7062217
43.775463,48.007275
-37.149773,2.525538
9.731135,-42.78078
-2.3429377,38.333473
-59.658783,23.13406
-20.95187,61.645638
52.33397,17.611717
87.44601,1.165321
32.862724,-7.3177724
49.7549,53.37027
-35.52092,56.361053
-23.140646,4.035284
-14.916048,1.8491333
-21.09413,-57.130432
-24.567469,57.567547
-53.18137,-58.8269
7.1981616,-16.813234
-29.118437,35.016953
-70.58731,23.114943
-16.731342,-64.19385
25.038607,30.1473
-35.464245,-33.162445
0.7193563,41.005005
55.570316,15.135954
-18.497665,-64.601585
-10.521248,-20.446014
30.675097,41.492985
25.547604,-21.461485
14.176511,19.365524
4.1664047,11.430283
-57.46569,-33.68335
-43.581932,47.195312
-2.071336,1.1753253
3.3368309,-44.724678
-21.766518,-16.242397
-32.965332,53.595695
-62.41387,-38.39135
-33.248478,-51.69069
-76.90221,9.0897045
90.6709,-1.4179189
21.968855,18.389185
33.71714,-28.994411
-23.230253,-58.513443
-1.1856529,16.536352
7.941967,44.23057
-39.50847,16.3659
54.960968,-26.430515
3.5681028,86.28044
1.8633897,27.194378
-38.569126,56.14238
87.12306,-5.3445363
-25.499172,23.70242
51.343536,41.104847
4.0731225,82.19369
-27.473934,47.251152
2.0238354,81.952995
55.928886,-18.94515
-12.376788,-34.627098
15.055685,-11.390049
-43.05576,-28.50831
56.578526,-28.543036
-16.00459,41.564922
-32.29081,1.2697458
-19.580439,-30.121284
-26.183178,-21.998001
-20.493067,28.009972
-51.79628,22.275595
71.326584,-14.339753
22.921766,19.9093
-53.508896,-50.895546
13.306249,14.92818
-21.124249,18.295828
13.446356,-11.313161
43.68427,10.796396
-6.174292,46.72955
11.041575,-0.31562302
-39.857655,-47.456474
-53.599213,-35.135384
68.72708,-31.589869
-12.418014,-22.633682
-64.33761,17.739534
-48.91706,-32.01594
23.81143,-43.15068
-47.815697,25.746687
-36.540222,59.796318
-34.91727,0.33455223
-17.194214,-21.022675
27.145641,-36.993473
6.9375353,-12.35556
-70.892,-3.9152732
-46.794205,13.520631
-25.936111,-24.871092
67.15505,-18.912334
22.38586,-37.173878
-34.86728,58.90011
-33.063957,54.596115
36.079544,58.730034
-1.6618999,30.327263
51.40524,8.224119
-31.278347,53.668022
15.18333,-5.8268266
-34.693554,51.137825
42.618675,56.31754
-1.4781505,-36.277275
-1.9253947,-35.615555
34.08512,-36.20675
-59.815273,39.01961
72.34846,1.9208285
10.313311,-60.742577
-65.17491,34.469395
-26.245329,-22.715815
3.648348,19.2652
61.54481,-9.321615
51.776794,-20.611578
-66.099205,32.26526
34.73914,-39.142902
63.840115,-30.042912
-9.814925,22.346731
-57.216682,-42.819633
-3.7090356,-77.810585
55.25416,13.33039
-69.449036,1.1684144
-21.599184,-28.501099
38.071846,60.45903
-5.8312416,-0.26162732
37.087276,-45.996666
10.258149,-66.6341
-53.55323,13.290592
-74.095726,23.013521
51.252876,24.157686
-23.629744,-35.41252
29.85151,-34.057224
51.417496,-28.776768
-20.666702,36.366173
-17.73009,-27.240873
10.305406,-60.72846
-46.725677,-46.03813
-32.78832,42.741753
0.13295949,-71.31955
-58.31725,-43.027313
1.1163559,-67.982124
-27.23735,-23.860973
-24.562042,62.336422
-57.45234,-42.992184
5.469284,38.459335
12.745589,-62.579582
-1.2687215,37.08312
-43.08685,14.090412
-62.965214,42.31432
-51.63023,24.981863
-46.2707,10.481953
-70.14724,10.639301
-11.453317,0.5240032
-66.49311,-2.1640291
0.34363768,-76.67701
74.90468,5.116154
-71.96214,-5.1007366
-8.024922,31.501724
33.943684,-47.140778
33.0072,-39.088623
-7.213387,46.38492
22.265078,43.06788
-65.17824,-6.4849224
-5.384523,1.7676507
-23.530806,-56.29303
-1.2115961,16.269424
30.079718,43.454533
14.593176,-9.657544
34.22579,-0.12449752
-24.900822,-58.691032
74.92598,-13.396127
51.181328,52.067677
45.687397,8.94906
22.573004,43.242268
-69.185486,35.81208
-73.51985,14.810908
-45.313576,-38.432114
3.4715018,-40.038578
4.955477,83.25754
9.286858,-57.75483
-1.9270387,-56.17889
1.8627548,28.656734
2.9638317,16.573725
44.1097,56.471935
-17.413721,21.367043
16.582035,16.01385
-32.609856,47.80783
37.719162,-43.142277
75.47611,4.4985137
80.75698,10.613897
23.97944,-47.550785
-57.70868,19.78037
42.907196,49.23439
52.954144,13.776518
5.1420507,82.39655
-42.337105,17.574722
20.55821,41.269047
40.112526,42.36132
27.877604,-43.130634
-63.126324,10.446567
54.148308,3.1060994
2.2310178,12.999108
-50.75624,-42.131035
-19.716198,-63.98001
36.017223,-4.9351273
-17.548826,-67.16556
-25.154581,-22.927553
-34.735428,49.54484
-50.999626,10.693667
74.89302,-13.5240135
35.308456,5.136671
-28.649538,43.26198
-13.090139,-7.606807
-3.4338763,-36.674934
2.0016453,16.890808
8.264942,-12.164451
-72.58319,17.956095
6.560712,14.462996
-69.059006,-5.178947
46.116512,-9.0326605
-68.785126,12.94126
0.66735995,28.370049
-34.38783,-36.148457
-21.709196,46.696545
24.188034,42.427624
-48.976276,-44.015926
-69.46134,-4.6041903
-52.244736,-31.424091
-28.91313,-4.634131
-48.265823,-6.7839513
-2.721494,52.315872
73.49205,-2.8476748
-25.669,63.096504
24.889872,28.596712
-3.0200932,-80.31814
-68.87585,23.382858
39.413883,-36.65201
-47.524303,-35.232628
81.03575,5.907152
86.29393,8.422519
-58.619026,25.3551
-1.5963659,-80.06575
80.76701,11.950968
-37.56626,52.443718
43.738453,53.80197
-22.728048,-15.00973
-14.026719,-21.367525
45.87511,-7.9894614
-4.9450784,39.1569
-26.117622,3.8060918
-34.265842,42.447712
65.029564,-9.631121
-12.222571,16.565964
49.542435,14.619714
-52.057667,-54.893845
6.006997,21.572891
54.44413,-27.335423
-4.614769,35.769592
53.22837,2.8941977
5.2178216,-9.547567
-30.86593,44.34437
-24.084297,45.808067
-6.0010443,-8.734107
-68.43403,-8.229186
41.247135,40.74193
-59.592506,11.828464
38.49131,-22.297277
-63.128906,-43.090786
-63.002083,34.996502
32.939842,-7.9111786
5.099798,40.53796
49.24564,12.61461
-0.34830132,85.36652
32.573772,49.695396
-42.226856,16.667034
2.7145889,-50.06396
26.81655,21.844006
88.1409,1.3532262
-35.748425,43.23908
78.4977,-3.274495
-17.289656,20.18863
-17.860817,59.36848
-60.949596,14.5735445
65.29463,-11.794311
5.94602,-10.497756
-8.401727,-71.10257
23.891386,-31.575645
-15.606645,28.699076
51.098328,13.393996
62.76953,-36.382286
5.9345946,81.2492
-20.246628,-46.239166
-0.4810464,32.626076
44.484833,42.314484
-21.976051,46.433464
5.5005074,-18.752806
0.79898095,-52.018517
37.859463,-40.757515
21.389677,13.3487835
-28.957352,59.62003
1.3703483,-84.982254
3.8606606,-75.84862
7.397642,-68.71545
90.33943,-4.478719
-68.08079,-4.948885
-0.05760381,35.151768
10.750154,-0.60210747
37.141445,-3.0664263
91.32818,4.0222635
64.41724,-38.81162
30.854017,-0.8405426
89.5691,-6.552489
37.957867,0.22666745
49.94356,-8.562307
-27.895882,35.81773
33.99319,28.95312
-34.900272,-34.422146
84.263535,0.11104026
36.87672,0.32241863
35.30304,27.364971
1.9525794,50.785183
6.7840853,-42.993614
45.03959,39.95147
-14.30287,4.2690616
47.99475,47.897007
69.07497,-31.58562
64.70919,-38.12159
-11.685793,7.5942297
-5.3794255,-75.57157
-13.59175,3.720359
-48.176834,-35.12324
-68.48982,9.517917
-0.63402224,-81.22663
-59.67425,21.320822
-67.93626,23.078102
-21.482986,-22.67791
25.221796,-25.047926
-13.204283,-5.863494
22.25333,13.688059
55.35748,10.617756
38.87296,-24.536316
79.006645,-9.113115
28.33201,-1.5657704
69.043526,-35.135326
-20.043375,-21.346008
-8.4810095,-10.529145
27.3939,-43.627377
-24.615091,36.43885
-61.97152,11.235065
55.0398,-26.802631
3.8328733,-36.57183
-4.6990266,-74.44162
10.140557,-8.911796
-15.923536,53.162693
-21.022167,-34.99161
-33.20837,46.447414
24.158054,-37.065655
46.98158,28.825716
37.74986,-1.499462
-1.6002892,-64.1099
-12.039295,-21.13052
-42.480953,48.075592
5.718907,-40.334892
51.005157,25.419224
-7.0708933,22.747353
-56.24345,13.357485
88.88219,4.26849
23.003906,18.741034
4.78964,13.534793
-4.510057,-73.95124
16.693619,-1.4490329
-1.2384357,-34.153767
-1.9780805,-55.880306
77.78694,-3.0852675
87.27818,-4.1760716
-13.78536,39.35741
-36.926662,-50.513195
8.03914,-16.672005
-47.706425,22.038197
-74.80146,24.394472
64.887985,-12.127184
-43.537888,24.127548
-55.70134,26.808561
10.594026,-65.969986
-64.21532,-5.2023416
-5.9893465,-4.7508926
67.18059,-39.681103
-62.111454,-0.4694932
82.362656,-1.3865751
7.291947,-75.99251
7.670028,-13.731928
37.391193,-23.090443
-50.545086,-43.246387
-6.1539397,-41.00766
-62.969414,-43.494305
1.3979223,-71.235016
6.408718,-83.5235
1.148883,-49.794067
27.133667,-29.888521
-16.628798,40.02487
-22.081736,-15.636562
34.185703,-43.894444
35.83051,-30.882128
-5.7593637,-37.512474
-23.032213,-22.25293
44.95625,43.34742
38.93406,41.030197
-24.531483,-37.80596
25.567532,11.892728
-43.043636,-28.331692
40.559563,43.13717
38.78957,28.377178
-7.4941754,-50.50426
-24.565872,1.7284776
-61.062542,-0.285625
20.371183,7.82859
27.06821,-44.361057
-66.42046,36.670303
-69.44017,1.8040181
28.799067,-41.42666
69.153305,-14.045154
7.2218018,39.785614
-4.959433,5.0341487
-18.373884,38.319344
-73.53356,18.679092
-0.75920796,15.272806
20.733606,13.259418
-78.314674,9.899304
-12.365067,0.1808214
37.175777,-37.439045
-60.13991,-35.861538
-16.838829,-24.889584
30.493427,-35.767902
4.5111585,84.29536
3.3203974,-45.52047
46.566875,8.423553
-35.763943,2.0639489
-19.863216,-46.801315
3.6800652,45.10246
17.69617,-5.8107715
-32.677334,61.783974
27.505781,-38.332436
-58.73813,16.344576
46.09214,-8.1605835
-10.460448,-8.048394
-36.947884,47.105606
27.919426,-0.59376955
-75.35081,24.917862
-48.47751,25.677423
-29.059835,15.093195
-32.389267,1.3790555
16.421114,-1.9046311
-6.045796,45.755997
-5.62662,-12.640034
-68.90684,-5.16411
46.36315,56.801434
18.014315,19.068007
2.763335,-74.62734
-66.23523,-6.848359
43.84105,58.46958
