age,workclass,fnlwgt,education,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
26.0,Private,120839.0,Some-college,Married-civ-spouse,Handlers-cleaners,Not-in-family,Black,Female,0,0,0,United-States,<=50K
25.0,Self-emp-inc,122522.0,Some-college,Never-married,Adm-clerical,Husband,White,Male,0,0,0,United-States,<=50K
39.0,Private,160403.0,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0,Philippines,>50K
36.0,Private,161687.0,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,0,United-States,<=50K
33.0,Private,133626.0,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,<=50K
37.0,Private,174916.0,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,>50K
36.0,Private,159920.0,Masters,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1,2,United-States,>50K
14.0,Private,191152.0,11th,Never-married,Craft-repair,Own-child,Amer-Indian-Eskimo,Female,1,0,0,United-States,<=50K
30.0,Private,158391.0,HS-grad,Married-civ-spouse,Machine-op-inspct,Own-child,White,Female,0,0,0,United-States,<=50K
26.0,Private,133195.0,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,0,0,0,England,<=50K
24.0,State-gov,92624.0,10th,Never-married,Handlers-cleaners,Not-in-family,Black,Female,0,0,0,United-States,<=50K
29.0,Private,114396.0,Assoc-voc,Never-married,Craft-repair,Own-child,White,Male,0,0,0,United-States,<=50K
25.0,Private,190351.0,Some-college,Divorced,Protective-serv,Unmarried,Black,Female,0,0,0,United-States,<=50K
28.0,Private,176191.0,Some-college,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,0,United-States,<=50K
29.0,Private,208099.0,Some-college,Married-civ-spouse,Other-service,Husband,White,Female,0,0,0,United-States,<=50K
33.0,Private,99653.0,Bachelors,Divorced,Handlers-cleaners,Husband,White,Male,0,0,0,United-States,<=50K
38.0,Private,197644.0,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1,1,2,United-States,>50K
33.0,Private,119514.0,7th-8th,Never-married,Machine-op-inspct,Not-in-family,Black,Female,0,0,0,United-States,<=50K
28.0,Private,170488.0,Bachelors,Never-married,Adm-clerical,Unmarried,Black,Female,1,0,0,United-States,>50K
31.0,Private,217687.0,12th,Never-married,Transport-moving,Unmarried,White,Female,0,0,0,United-States,<=50K
25.0,Private,171299.0,HS-grad,Never-married,Exec-managerial,Wife,White,Male,0,0,2,United-States,<=50K
41.0,Private,174476.0,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,>50K
34.0,Private,187830.0,Some-college,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,2,United-States,<=50K
29.0,Private,179454.0,HS-grad,Never-married,Transport-moving,Not-in-family,Black,Female,0,0,0,United-States,<=50K
35.0,Private,168784.0,Assoc-acdm,Never-married,Sales,Wife,White,Male,0,0,0,United-States,<=50K
27.0,Federal-gov,134745.0,Some-college,Never-married,Adm-clerical,Own-child,White,Female,0,0,0,United-States,<=50K
40.0,Private,178540.0,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,1,United-States,>50K
39.0,Private,142720.0,Assoc-acdm,Never-married,Craft-repair,Husband,White,Male,0,0,0,United-States,>50K
26.0,Private,174475.0,Bachelors,Never-married,Other-service,Not-in-family,White,Female,0,0,0,United-States,<=50K
28.0,Private,97558.0,Some-college,Married-civ-spouse,Handlers-cleaners,Own-child,White,Female,0,0,0,United-States,<=50K
26.0,Private,164300.0,Some-college,Never-married,Craft-repair,Wife,White,Male,0,0,0,United-States,<=50K
34.0,Private,151590.0,Bachelors,Never-married,Transport-moving,Not-in-family,White,Male,0,0,0,United-States,<=50K
21.0,Private,120556.0,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0,United-States,<=50K
32.0,Private,129331.0,Some-college,Never-married,Sales,Own-child,White,Female,0,0,0,United-States,<=50K
35.0,State-gov,162226.0,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0,1,United-States,>50K
35.0,Private,164755.0,Prof-school,Never-married,Transport-moving,Other-relative,White,Male,0,0,0,Nicaragua,<=50K
31.0,Self-emp-not-inc,157102.0,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0,United-States,>50K
45.0,Private,160506.0,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,>50K
29.0,Self-emp-not-inc,124020.0,Some-college,Never-married,Sales,Husband,White,Male,0,0,0,United-States,<=50K
31.0,Private,169399.0,Assoc-voc,Never-married,Other-service,Not-in-family,White,Male,0,0,0,United-States,<=50K
26.0,Private,147258.0,Bachelors,Never-married,Sales,Not-in-family,White,Male,0,0,0,United-States,<=50K
37.0,Private,116991.0,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,2,United-States,>50K
30.0,Private,160535.0,Bachelors,Never-married,Sales,Not-in-family,White,Female,0,0,0,United-States,>50K
42.0,Self-emp-inc,120178.0,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,0,United-States,<=50K
48.0,Self-emp-not-inc,58413.0,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,1,0,0,United-States,>50K
39.0,Private,194747.0,HS-grad,Separated,Craft-repair,Husband,White,Male,0,0,0,United-States,<=50K
33.0,Private,128232.0,Some-college,Married-civ-spouse,Sales,Husband,White,Male,1,0,0,United-States,>50K
43.0,Private,121375.0,Masters,Divorced,Prof-specialty,Wife,White,Female,0,0,0,United-States,>50K
31.0,Private,88941.0,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,0,United-States,>50K
26.0,Private,120572.0,Some-college,Never-married,Sales,Not-in-family,White,Female,0,0,1,United-States,<=50K
36.0,Private,181752.0,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,>50K
23.0,Private,138062.0,HS-grad,Never-married,Sales,Own-child,White,Female,0,0,0,United-States,<=50K
34.0,Private,161947.0,5th-6th,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0,United-States,<=50K
35.0,Private,168563.0,Some-college,Never-married,Craft-repair,Husband,White,Female,0,0,0,United-States,>50K
27.0,Private,113156.0,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,0,0,0,Vietnam,<=50K
27.0,Private,139255.0,11th,Never-married,Exec-managerial,Own-child,White,Male,0,0,0,United-States,<=50K
24.0,Private,148060.0,Assoc-acdm,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,0,0,United-States,<=50K
39.0,Local-gov,119418.0,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0,United-States,>50K
30.0,Private,105913.0,HS-grad,Never-married,Other-service,Husband,White,Male,0,0,0,United-States,<=50K
40.0,Private,124857.0,Bachelors,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,0,0,0,Portugal,>50K
38.0,Private,192198.0,Some-college,Married-civ-spouse,Tech-support,Husband,White,Female,0,0,0,United-States,>50K
37.0,Private,207853.0,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1,2,United-States,>50K
27.0,Private,133092.0,Bachelors,Never-married,Exec-managerial,Wife,White,Male,0,0,2,United-States,<=50K
35.0,Private,191417.0,Bachelors,Never-married,Prof-specialty,Husband,White,Female,0,0,0,United-States,>50K
28.0,Private,134286.0,Bachelors,Never-married,Protective-serv,Not-in-family,White,Male,0,0,0,United-States,<=50K
29.0,Private,82811.0,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,0,United-States,<=50K
26.0,Private,217161.0,HS-grad,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,0,1,United-States,<=50K
39.0,Private,162441.0,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,>50K
22.0,Private,139510.0,Some-college,Never-married,Exec-managerial,Own-child,White,Male,0,0,0,United-States,<=50K
28.0,Private,97682.0,Bachelors,Never-married,Other-service,Husband,White,Female,0,0,2,United-States,>50K
35.0,Private,148779.0,HS-grad,Never-married,Craft-repair,Wife,Black,Male,0,0,0,United-States,<=50K
29.0,Private,183569.0,Assoc-acdm,Never-married,Farming-fishing,Unmarried,White,Female,0,0,0,United-States,<=50K
40.0,Private,149629.0,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,<=50K
24.0,Private,151833.0,Some-college,Never-married,Tech-support,Wife,White,Female,0,0,0,United-States,<=50K
33.0,Private,88187.0,Some-college,Divorced,Craft-repair,Husband,White,Male,0,0,0,United-States,<=50K
34.0,Private,134986.0,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,0,United-States,>50K
33.0,Private,134738.0,Bachelors,Never-married,Exec-managerial,Unmarried,White,Male,1,0,0,United-States,<=50K
21.0,Private,214263.0,5th-6th,Never-married,Tech-support,Own-child,Black,Female,0,0,0,United-States,<=50K
35.0,Private,136589.0,Assoc-voc,Married-civ-spouse,Farming-fishing,Wife,White,Male,1,0,0,United-States,>50K
26.0,Private,192041.0,Assoc-voc,Married-civ-spouse,Exec-managerial,Unmarried,Black,Male,0,0,0,United-States,<=50K
31.0,Private,166274.0,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,1,0,0,United-States,<=50K
34.0,Private,152419.0,HS-grad,Never-married,Adm-clerical,Husband,White,Male,0,1,0,United-States,>50K
36.0,Self-emp-not-inc,130339.0,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,United-States,>50K
36.0,Private,130644.0,11th,Never-married,Sales,Not-in-family,White,Male,0,1,0,United-States,>50K
26.0,Private,146854.0,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,1,United-States,<=50K
34.0,Private,101125.0,Bachelors,Never-married,Other-service,Wife,Asian-Pac-Islander,Male,0,0,2,United-States,>50K
36.0,Private,143791.0,Some-college,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,0,United-States,>50K
25.0,Private,189095.0,HS-grad,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,2,United-States,<=50K
29.0,Private,161262.0,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,0,United-States,<=50K
30.0,Private,157534.0,Some-college,Divorced,Adm-clerical,Own-child,White,Female,0,0,2,United-States,<=50K
42.0,Private,105185.0,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,1,United-States,>50K
37.0,Private,106797.0,Masters,Married-civ-spouse,Sales,Husband,Black,Male,0,0,0,United-States,<=50K
22.0,Private,107890.0,HS-grad,Never-married,Craft-repair,Not-in-family,White,Female,0,0,0,United-States,<=50K
30.0,Self-emp-not-inc,160231.0,HS-grad,Divorced,Sales,Not-in-family,White,Female,0,0,0,South,>50K
25.0,Private,87371.0,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,0,United-States,>50K
30.0,Private,176082.0,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,0,United-States,<=50K
28.0,Private,189845.0,Some-college,Never-married,Adm-clerical,Husband,White,Female,0,0,0,United-States,<=50K
26.0,Private,191841.0,Assoc-voc,Never-married,Farming-fishing,Own-child,White,Male,0,0,0,United-States,<=50K
40.0,Private,192241.0,Masters,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,1,United-States,<=50K
31.0,Federal-gov,100574.0,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0,0,0,United-States,<=50K
34.0,Private,114249.0,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,2,United-States,<=50K
38.0,Local-gov,185971.0,Some-college,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,1,0,0,United-States,<=50K
27.0,Private,216576.0,Some-college,Never-married,Protective-serv,Husband,White,Female,0,0,0,United-States,<=50K
21.0,Self-emp-not-inc,202410.0,Some-college,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,0,United-States,<=50K
24.0,Private,183948.0,Some-college,Never-married,Other-service,Unmarried,White,Female,0,0,0,El-Salvador,>50K
28.0,Private,185358.0,10th,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,0,United-States,<=50K
35.0,Self-emp-not-inc,152045.0,HS-grad,Divorced,Adm-clerical,Husband,White,Male,0,0,1,United-States,>50K
24.0,Private,174759.0,Bachelors,Never-married,Other-service,Own-child,White,Male,0,0,0,United-States,<=50K
31.0,Private,100198.0,HS-grad,Never-married,Craft-repair,Own-child,White,Male,0,0,0,United-States,>50K
32.0,Private,129348.0,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,0,United-States,>50K
28.0,Private,99134.0,HS-grad,Never-married,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,0,0,0,Germany,<=50K
28.0,Private,179424.0,Bachelors,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,0,United-States,>50K
39.0,Private,147293.0,10th,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,1,1,1,United-States,<=50K
23.0,Private,208833.0,Some-college,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,0,United-States,<=50K
29.0,Private,152627.0,12th,Married-civ-spouse,Prof-specialty,Unmarried,White,Female,0,0,0,United-States,<=50K
39.0,Local-gov,79264.0,Some-college,Divorced,Other-service,Husband,White,Male,1,0,0,United-States,>50K
37.0,Private,127336.0,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0,2,United-States,>50K
21.0,Private,167842.0,Bachelors,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,0,United-States,<=50K
35.0,Private,155009.0,Some-college,Married-civ-spouse,Other-service,Unmarried,Black,Female,1,0,0,United-States,<=50K
26.0,Local-gov,184415.0,Some-college,Divorced,Exec-managerial,Husband,White,Female,0,0,2,United-States,<=50K
35.0,Private,128650.0,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1,2,United-States,>50K
26.0,Private,200526.0,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,0,United-States,<=50K
31.0,Private,127136.0,Bachelors,Never-married,Other-service,Not-in-family,White,Male,0,1,0,United-States,<=50K
38.0,Private,193444.0,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,2,United-States,>50K
40.0,Private,130137.0,Assoc-voc,Married-civ-spouse,Sales,Husband,White,Male,0,0,0,China,>50K
30.0,Private,144193.0,Bachelors,Married-civ-spouse,Craft-repair,Husband,Black,Male,1,0,0,United-States,>50K
37.0,Private,135909.0,Bachelors,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,1,0,United-States,>50K
29.0,Private,147467.0,11th,Never-married,Tech-support,Husband,White,Female,0,0,2,United-States,<=50K
33.0,Federal-gov,202339.0,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,0,United-States,>50K
42.0,Private,194196.0,Masters,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1,0,Philippines,<=50K
47.0,Private,201981.0,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,0,United-States,<=50K
30.0,Private,125785.0,Assoc-voc,Never-married,Exec-managerial,Unmarried,White,Female,0,0,0,Germany,<=50K
36.0,Private,30702.0,Assoc-voc,Never-married,Adm-clerical,Husband,White,Male,0,0,1,United-States,>50K
26.0,Private,213937.0,Some-college,Divorced,Exec-managerial,Husband,White,Male,1,0,1,United-States,<=50K
44.0,Private,151198.0,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,0,China,<=50K
28.0,Private,117465.0,HS-grad,Never-married,Handlers-cleaners,Husband,White,Male,0,0,0,United-States,<=50K
33.0,Self-emp-not-inc,127696.0,HS-grad,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,2,United-States,<=50K
37.0,Private,166746.0,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,0,United-States,>50K
38.0,Self-emp-not-inc,144958.0,HS-grad,Divorced,Exec-managerial,Husband,White,Female,0,0,0,United-States,>50K
35.0,Private,158936.0,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,1,1,0,United-States,>50K
30.0,Private,184287.0,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,>50K
24.0,Private,177536.0,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,0,United-States,<=50K
30.0,Private,161238.0,Some-college,Separated,Prof-specialty,Own-child,White,Female,0,0,0,United-States,<=50K
34.0,Private,169358.0,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,United-States,>50K
31.0,Private,107675.0,Some-college,Never-married,Sales,Own-child,White,Male,0,0,0,United-States,<=50K
30.0,Private,137696.0,Bachelors,Never-married,Tech-support,Not-in-family,White,Female,1,0,0,United-States,>50K
38.0,Private,126433.0,Masters,Never-married,Handlers-cleaners,Unmarried,White,Male,0,0,0,United-States,>50K
34.0,Private,155467.0,Some-college,Never-married,Craft-repair,Husband,White,Male,0,0,0,United-States,>50K
28.0,Private,151983.0,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,1,0,0,United-States,<=50K
34.0,Private,172459.0,Prof-school,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,1,0,2,United-States,>50K
39.0,Self-emp-inc,91696.0,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0,United-States,<=50K
37.0,Local-gov,171170.0,Assoc-voc,Married-civ-spouse,Farming-fishing,Wife,White,Male,0,0,0,United-States,<=50K
34.0,Private,128850.0,Assoc-voc,Married-civ-spouse,Sales,Husband,White,Male,0,0,0,United-States,<=50K
39.0,Private,103220.0,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,0,0,2,United-States,>50K
31.0,Local-gov,150954.0,HS-grad,Never-married,Sales,Husband,White,Female,0,0,0,United-States,>50K
31.0,Private,169065.0,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,0,United-States,<=50K
28.0,Private,126009.0,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0,0,1,United-States,>50K
40.0,Private,193405.0,Masters,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,0,United-States,<=50K
28.0,Self-emp-inc,140667.0,Some-college,Never-married,Exec-managerial,Husband,White,Male,0,0,0,United-States,>50K
25.0,Private,169425.0,Assoc-voc,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,1,Canada,<=50K
30.0,Private,203855.0,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,>50K
22.0,Private,147001.0,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,2,United-States,<=50K
41.0,Private,151883.0,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,>50K
36.0,Private,132512.0,Bachelors,Never-married,Exec-managerial,Husband,White,Male,0,0,2,United-States,>50K
22.0,Private,206587.0,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,0,United-States,<=50K
43.0,Private,166923.0,Assoc-voc,Married-civ-spouse,Tech-support,Husband,White,Male,1,0,2,United-States,>50K
38.0,Private,173993.0,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,2,United-States,>50K
32.0,Private,126600.0,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,0,United-States,<=50K
34.0,Private,147320.0,HS-grad,Divorced,Exec-managerial,Husband,White,Male,0,0,0,United-States,>50K
27.0,Private,161336.0,9th,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,0,United-States,<=50K
33.0,Private,152667.0,Some-college,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,0,0,2,United-States,>50K
25.0,Private,140932.0,HS-grad,Never-married,Craft-repair,Not-in-family,White,Female,0,0,0,United-States,<=50K
37.0,Private,65007.0,Assoc-voc,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,0,0,2,United-States,>50K
29.0,Private,163083.0,HS-grad,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,0,United-States,<=50K
26.0,Private,180176.0,Bachelors,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Female,0,0,0,United-States,<=50K
28.0,Private,122850.0,Bachelors,Never-married,Farming-fishing,Own-child,White,Male,1,0,1,United-States,<=50K
34.0,Private,107764.0,Some-college,Married-civ-spouse,Farming-fishing,Not-in-family,Asian-Pac-Islander,Female,0,0,0,United-States,<=50K
29.0,Private,199961.0,9th,Never-married,Other-service,Wife,White,Male,0,1,0,United-States,<=50K
24.0,Private,211573.0,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,0,0,0,Mexico,<=50K
35.0,Private,151725.0,HS-grad,Never-married,Sales,Husband,White,Female,1,0,2,United-States,<=50K
30.0,Private,112341.0,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,1,United-States,<=50K
36.0,Private,162187.0,Some-college,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,0,Mexico,<=50K
41.0,Private,196175.0,7th-8th,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,United-States,>50K
39.0,Private,206989.0,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,2,United-States,>50K
21.0,Private,214846.0,HS-grad,Never-married,Adm-clerical,Other-relative,White,Female,0,0,0,United-States,<=50K
36.0,Private,163040.0,9th,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,0,United-States,>50K
24.0,Private,178596.0,HS-grad,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,0,United-States,<=50K
40.0,Self-emp-inc,137759.0,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0,United-States,>50K
42.0,Private,117177.0,Masters,Married-civ-spouse,Sales,Husband,White,Male,0,0,0,United-States,>50K
35.0,Private,174380.0,Some-college,Never-married,Sales,Wife,White,Male,0,0,0,United-States,<=50K
27.0,Private,161377.0,Assoc-voc,Never-married,Prof-specialty,Own-child,White,Female,0,0,0,United-States,<=50K
32.0,Private,146916.0,Bachelors,Never-married,Exec-managerial,Own-child,White,Male,0,0,0,United-States,<=50K
27.0,Private,204602.0,Assoc-voc,Married-civ-spouse,Other-service,Wife,White,Male,0,0,0,United-States,<=50K
30.0,Private,112927.0,Assoc-acdm,Never-married,Exec-managerial,Unmarried,White,Male,0,0,0,United-States,<=50K
42.0,Private,199072.0,Bachelors,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,0,1,0,United-States,>50K
41.0,Private,156815.0,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0,United-States,>50K
36.0,Private,128153.0,Bachelors,Married-civ-spouse,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,0,0,1,Ireland,>50K
30.0,Private,190909.0,Bachelors,Never-married,Sales,Own-child,White,Male,0,0,0,United-States,<=50K
19.0,Private,167338.0,Some-college,Never-married,Adm-clerical,Unmarried,White,Female,0,0,0,United-States,<=50K
27.0,Private,172643.0,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,2,United-States,>50K
25.0,Private,176859.0,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,1,0,0,United-States,<=50K
31.0,Private,111893.0,Bachelors,Never-married,Prof-specialty,Husband,White,Male,0,0,1,Germany,<=50K
22.0,Private,160856.0,Some-college,Never-married,Prof-specialty,Own-child,Black,Female,0,0,0,United-States,<=50K
29.0,Private,180571.0,Masters,Married-civ-spouse,Protective-serv,Husband,White,Female,0,1,2,United-States,<=50K
39.0,Private,196495.0,HS-grad,Married-civ-spouse,Transport-moving,Husband,Black,Male,1,0,2,United-States,>50K
34.0,Private,161211.0,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1,0,United-States,<=50K
25.0,Private,146696.0,HS-grad,Never-married,Prof-specialty,Own-child,White,Male,0,0,2,United-States,<=50K
39.0,Self-emp-inc,154298.0,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0,United-States,<=50K
45.0,Federal-gov,165719.0,Masters,Married-civ-spouse,Sales,Not-in-family,White,Female,0,0,0,United-States,<=50K
21.0,Private,219999.0,Some-college,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,2,United-States,<=50K
42.0,Private,130520.0,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1,0,2,United-States,>50K
32.0,Private,163008.0,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0,United-States,>50K
35.0,Private,152849.0,Masters,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,0,United-States,<=50K
33.0,Private,140806.0,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,>50K
32.0,State-gov,159913.0,1st-4th,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,2,United-States,<=50K
29.0,Private,169188.0,Bachelors,Never-married,Farming-fishing,Own-child,White,Male,0,0,2,United-States,<=50K
37.0,Private,120628.0,Bachelors,Married-civ-spouse,Craft-repair,Other-relative,White,Female,0,0,1,United-States,<=50K
40.0,Local-gov,105113.0,Some-college,Married-civ-spouse,Sales,Wife,White,Male,0,1,2,United-States,>50K
36.0,Private,133640.0,Assoc-voc,Never-married,Sales,Husband,White,Male,0,0,0,South,<=50K
35.0,Private,138071.0,Bachelors,Married-civ-spouse,Other-service,Husband,White,Female,1,0,0,United-States,>50K
28.0,Private,129367.0,Bachelors,Never-married,Transport-moving,Wife,White,Female,0,0,0,United-States,<=50K
41.0,Local-gov,108838.0,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1,0,United-States,>50K
39.0,Private,139313.0,Bachelors,Divorced,Adm-clerical,Unmarried,White,Male,0,0,0,United-States,<=50K
30.0,Private,189266.0,Some-college,Never-married,Exec-managerial,Wife,Black,Male,0,0,0,United-States,<=50K
35.0,Local-gov,198259.0,Assoc-acdm,Married-spouse-absent,Exec-managerial,Wife,White,Male,0,0,2,United-States,<=50K
32.0,Private,178915.0,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,United-States,<=50K
31.0,Private,160239.0,Bachelors,Never-married,Farming-fishing,Husband,White,Male,0,0,0,United-States,<=50K
28.0,Private,139361.0,HS-grad,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,0,0,0,United-States,<=50K
25.0,Private,83221.0,Bachelors,Never-married,Handlers-cleaners,Other-relative,White,Female,0,0,0,United-States,<=50K
43.0,Private,120990.0,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,United-States,>50K
35.0,Local-gov,173869.0,Bachelors,Married-civ-spouse,Adm-clerical,Not-in-family,Black,Male,0,0,0,United-States,<=50K
30.0,Private,189834.0,11th,Never-married,Other-service,Unmarried,White,Female,0,0,0,United-States,<=50K
38.0,Private,155407.0,Some-college,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0,0,0,United-States,>50K
28.0,Private,135672.0,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0,0,0,United-States,<=50K
36.0,Private,102004.0,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,United-States,<=50K
31.0,Federal-gov,140723.0,Bachelors,Never-married,Other-service,Husband,White,Male,0,0,0,United-States,<=50K
43.0,Self-emp-inc,178160.0,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,1,0,2,United-States,>50K
37.0,Private,153040.0,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,2,United-States,<=50K
39.0,Private,122845.0,Assoc-acdm,Never-married,Farming-fishing,Unmarried,White,Male,0,0,2,United-States,>50K
