age,workclass,fnlwgt,education,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
34.0,Self-emp-not-inc,282415.0,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,United-States,>50K
34.0,Self-emp-not-inc,290565.0,5th-6th,Married-civ-spouse,Transport-moving,Husband,White,Female,0,0,0,United-States,>50K
33.0,Self-emp-not-inc,255202.0,Assoc-acdm,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,1,United-States,>50K
27.0,Local-gov,288612.0,Bachelors,Never-married,Transport-moving,Own-child,White,Male,0,0,2,United-States,<=50K
36.0,Private,192331.0,Prof-school,Married-civ-spouse,Other-service,Not-in-family,White,Male,0,1,0,United-States,<=50K
34.0,Private,272412.0,Bachelors,Married-civ-spouse,Other-service,Husband,White,Male,1,1,0,United-States,>50K
35.0,Private,277438.0,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Female,1,0,0,United-States,<=50K
43.0,Private,196533.0,Bachelors,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,0,0,1,United-States,<=50K
27.0,Private,321132.0,10th,Never-married,Exec-managerial,Husband,White,Male,0,0,0,United-States,>50K
36.0,Private,239659.0,Bachelors,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,1,0,2,United-States,>50K
34.0,Federal-gov,241907.0,HS-grad,Never-married,Exec-managerial,Unmarried,White,Male,1,0,0,United-States,>50K
35.0,Private,268270.0,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1,0,United-States,<=50K
29.0,Local-gov,273210.0,11th,Never-married,Adm-clerical,Wife,White,Male,1,0,2,United-States,>50K
33.0,Private,257076.0,HS-grad,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0,0,0,United-States,<=50K
36.0,Private,233559.0,Masters,Married-civ-spouse,Exec-managerial,Own-child,White,Female,0,0,2,United-States,<=50K
44.0,Private,199626.0,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,0,United-States,<=50K
47.0,Private,163825.0,Masters,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,2,United-States,>50K
36.0,Federal-gov,248384.0,Masters,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,1,0,0,United-States,>50K
34.0,Private,227258.0,Masters,Married-civ-spouse,Craft-repair,Unmarried,White,Male,0,0,0,United-States,>50K
44.0,Private,210328.0,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Female,0,0,0,United-States,>50K
31.0,Private,315999.0,Masters,Married-civ-spouse,Machine-op-inspct,Not-in-family,Black,Male,0,0,0,United-States,>50K
34.0,Private,246176.0,Prof-school,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1,2,United-States,>50K
37.0,Private,227822.0,10th,Never-married,Other-service,Not-in-family,White,Female,0,0,0,United-States,<=50K
38.0,State-gov,220541.0,Assoc-acdm,Never-married,Transport-moving,Unmarried,White,Male,1,0,0,United-States,>50K
36.0,Private,249764.0,Some-college,Divorced,Adm-clerical,Husband,White,Male,0,0,0,United-States,<=50K
34.0,Local-gov,265275.0,Masters,Married-civ-spouse,Other-service,Not-in-family,White,Male,0,0,1,United-States,>50K
36.0,Private,242794.0,HS-grad,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,0,United-States,<=50K
38.0,Self-emp-inc,187746.0,Assoc-acdm,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,2,United-States,<=50K
30.0,Private,282920.0,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,2,United-States,>50K
32.0,Self-emp-not-inc,271152.0,10th,Divorced,Prof-specialty,Unmarried,White,Male,0,1,2,United-States,>50K
30.0,Private,266874.0,Some-college,Never-married,Transport-moving,Husband,White,Male,1,0,0,United-States,>50K
31.0,Private,279530.0,Some-college,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Female,0,0,0,United-States,>50K
31.0,Private,253758.0,Some-college,Divorced,Transport-moving,Unmarried,White,Male,1,0,2,United-States,<=50K
30.0,Private,211895.0,Some-college,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,0,United-States,>50K
28.0,Private,272517.0,Some-college,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,1,United-States,<=50K
45.0,Private,230732.0,Some-college,Married-civ-spouse,Prof-specialty,Unmarried,White,Female,0,0,0,United-States,>50K
34.0,Self-emp-not-inc,278396.0,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0,United-States,<=50K
32.0,Local-gov,292738.0,Masters,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,<=50K
25.0,Private,306531.0,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0,United-States,<=50K
45.0,Private,170479.0,Masters,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,0,United-States,>50K
35.0,Private,298030.0,Assoc-voc,Never-married,Exec-managerial,Unmarried,White,Female,1,0,0,United-States,>50K
33.0,Private,208376.0,HS-grad,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,0,United-States,>50K
32.0,Private,251273.0,Masters,Never-married,Tech-support,Unmarried,White,Male,0,0,0,United-States,>50K
39.0,Self-emp-not-inc,225173.0,Masters,Married-civ-spouse,Protective-serv,Not-in-family,White,Female,0,0,0,United-States,>50K
24.0,Private,351972.0,11th,Never-married,Other-service,Unmarried,White,Male,0,0,2,United-States,>50K
43.0,Private,220754.0,HS-grad,Married-civ-spouse,Protective-serv,Not-in-family,White,Female,0,0,2,United-States,>50K
33.0,Private,250248.0,Bachelors,Widowed,Handlers-cleaners,Not-in-family,White,Male,1,0,2,United-States,<=50K
41.0,Federal-gov,227074.0,Masters,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0,United-States,<=50K
32.0,Private,246335.0,Bachelors,Never-married,Tech-support,Not-in-family,White,Male,0,0,0,United-States,<=50K
46.0,Private,181419.0,HS-grad,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,1,0,0,United-States,>50K
32.0,Self-emp-not-inc,280052.0,Masters,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,0,United-States,<=50K
37.0,Self-emp-not-inc,276392.0,HS-grad,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,2,United-States,>50K
40.0,Private,221172.0,Some-college,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,0,0,2,United-States,>50K
38.0,Self-emp-not-inc,258627.0,Some-college,Married-civ-spouse,Protective-serv,Not-in-family,Black,Male,0,0,1,United-States,>50K
28.0,Private,193785.0,Some-college,Married-civ-spouse,Sales,Husband,White,Female,0,0,0,United-States,>50K
34.0,Private,252057.0,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,1,0,2,United-States,<=50K
32.0,Local-gov,275171.0,9th,Never-married,Other-service,Husband,White,Male,0,0,0,United-States,<=50K
38.0,Private,201610.0,10th,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,0,United-States,<=50K
29.0,Private,318957.0,Some-college,Married-civ-spouse,Adm-clerical,Own-child,White,Male,1,0,1,United-States,<=50K
34.0,Private,227237.0,Masters,Divorced,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
30.0,Self-emp-not-inc,281896.0,Bachelors,Never-married,Exec-managerial,Unmarried,White,Male,0,0,0,United-States,>50K
28.0,Private,284700.0,Some-college,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,1,1,0,United-States,>50K
28.0,Local-gov,260293.0,Masters,Never-married,Adm-clerical,Unmarried,White,Female,0,0,0,United-States,<=50K
30.0,Private,257417.0,Some-college,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,1,1,2,United-States,>50K
20.0,Private,286711.0,5th-6th,Divorced,Machine-op-inspct,Own-child,White,Male,0,0,0,United-States,<=50K
37.0,Self-emp-inc,235255.0,Masters,Married-civ-spouse,Other-service,Husband,White,Female,0,0,2,United-States,<=50K
35.0,Private,246967.0,Masters,Married-civ-spouse,Sales,Unmarried,White,Male,0,0,2,Mexico,>50K
30.0,Private,235852.0,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,0,United-States,<=50K
40.0,Private,244686.0,Prof-school,Married-civ-spouse,Sales,Husband,White,Male,0,1,1,United-States,>50K
38.0,Self-emp-inc,207523.0,Bachelors,Never-married,Sales,Not-in-family,White,Male,0,0,0,United-States,>50K
28.0,Private,308228.0,1st-4th,Never-married,Exec-managerial,Not-in-family,White,Female,1,0,2,United-States,>50K
41.0,Private,141311.0,Bachelors,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,0,0,0,United-States,<=50K
39.0,Private,233395.0,HS-grad,Married-civ-spouse,Protective-serv,Not-in-family,White,Male,0,0,2,United-States,<=50K
27.0,Local-gov,314954.0,Bachelors,Divorced,Machine-op-inspct,Husband,White,Male,1,0,0,United-States,>50K
50.0,Local-gov,181164.0,Assoc-voc,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0,0,2,United-States,>50K
27.0,Private,206033.0,Masters,Divorced,Craft-repair,Own-child,White,Male,0,0,0,United-States,<=50K
20.0,Local-gov,285622.0,Masters,Married-civ-spouse,Sales,Not-in-family,Black,Male,0,0,2,United-States,>50K
29.0,Private,266465.0,HS-grad,Married-civ-spouse,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,0,0,0,United-States,<=50K
29.0,Private,266042.0,HS-grad,Never-married,Prof-specialty,Own-child,White,Male,0,0,0,United-States,<=50K
45.0,Private,205572.0,HS-grad,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,0,0,0,United-States,<=50K
34.0,Private,249004.0,Some-college,Never-married,Prof-specialty,Husband,White,Female,0,1,0,United-States,<=50K
30.0,Private,299546.0,Masters,Divorced,Transport-moving,Not-in-family,Black,Female,0,0,2,United-States,>50K
24.0,Private,238929.0,Bachelors,Never-married,Other-service,Not-in-family,White,Male,0,0,0,United-States,<=50K
32.0,Local-gov,258624.0,Masters,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0,United-States,<=50K
35.0,Federal-gov,249987.0,Some-college,Never-married,Exec-managerial,Husband,White,Male,0,0,1,United-States,>50K
37.0,Private,224069.0,Bachelors,Separated,Prof-specialty,Husband,Black,Male,0,0,0,United-States,>50K
32.0,Self-emp-inc,228693.0,HS-grad,Divorced,Adm-clerical,Unmarried,White,Male,0,0,2,United-States,>50K
32.0,Private,269404.0,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,0,United-States,>50K
24.0,Private,325355.0,Assoc-voc,Married-civ-spouse,Other-service,Unmarried,White,Male,0,0,1,United-States,<=50K
39.0,Self-emp-inc,221552.0,HS-grad,Married-civ-spouse,Transport-moving,Not-in-family,White,Female,0,0,0,United-States,>50K
32.0,Private,236177.0,Some-college,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,2,United-States,>50K
38.0,Self-emp-not-inc,249049.0,Assoc-voc,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,0,United-States,>50K
41.0,Private,185872.0,Assoc-acdm,Married-civ-spouse,Sales,Not-in-family,White,Female,0,0,0,United-States,>50K
52.0,Local-gov,187307.0,Masters,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,1,United-States,<=50K
30.0,Private,275431.0,Prof-school,Never-married,Craft-repair,Not-in-family,White,Male,1,0,1,United-States,>50K
30.0,Federal-gov,290549.0,Assoc-acdm,Divorced,Prof-specialty,Unmarried,White,Female,0,0,2,United-States,>50K
28.0,Private,309344.0,Assoc-voc,Married-civ-spouse,Sales,Husband,White,Male,0,0,0,United-States,<=50K
46.0,Private,187877.0,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Female,0,1,2,United-States,>50K
56.0,Self-emp-inc,161207.0,Assoc-voc,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,0,0,0,United-States,>50K
42.0,Private,156336.0,Some-college,Married-civ-spouse,Sales,Husband,White,Female,0,1,2,United-States,>50K
34.0,Private,225513.0,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,0,United-States,<=50K
39.0,Private,254936.0,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,>50K
28.0,Local-gov,323669.0,Bachelors,Married-civ-spouse,Other-service,Wife,White,Male,1,0,0,United-States,<=50K
48.0,Self-emp-not-inc,283649.0,Some-college,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,0,0,2,United-States,>50K
36.0,Local-gov,268831.0,Bachelors,Married-civ-spouse,Sales,Not-in-family,White,Male,0,0,1,United-States,>50K
47.0,Private,206422.0,Doctorate,Married-civ-spouse,Other-service,Husband,White,Male,0,0,1,United-States,>50K
33.0,Self-emp-not-inc,312623.0,HS-grad,Never-married,Sales,Unmarried,White,Male,0,0,0,United-States,>50K
33.0,Local-gov,206303.0,Some-college,Divorced,Exec-managerial,Husband,White,Male,1,0,0,United-States,<=50K
30.0,Private,286560.0,Assoc-acdm,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,>50K
29.0,Private,218737.0,Some-college,Divorced,Sales,Husband,White,Male,0,0,0,United-States,<=50K
28.0,Private,230670.0,HS-grad,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,0,0,2,United-States,>50K
36.0,Local-gov,227963.0,Some-college,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,0,0,0,United-States,>50K
35.0,Private,257006.0,Some-college,Never-married,Sales,Not-in-family,White,Female,0,0,0,United-States,<=50K
38.0,Private,247670.0,HS-grad,Married-civ-spouse,Exec-managerial,Unmarried,White,Female,0,0,2,United-States,>50K
30.0,Private,276245.0,7th-8th,Never-married,Other-service,Unmarried,White,Female,0,0,2,United-States,<=50K
33.0,Private,294696.0,Masters,Divorced,Tech-support,Husband,White,Male,0,0,2,United-States,<=50K
29.0,Self-emp-not-inc,295068.0,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,Black,Female,0,1,0,United-States,<=50K
24.0,State-gov,296971.0,11th,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Female,1,0,0,United-States,>50K
42.0,Private,244204.0,Assoc-voc,Married-civ-spouse,Other-service,Husband,White,Female,1,0,0,United-States,<=50K
34.0,Federal-gov,251864.0,Prof-school,Married-civ-spouse,Tech-support,Not-in-family,White,Male,0,0,0,United-States,>50K
38.0,Self-emp-inc,232684.0,Some-college,Married-civ-spouse,Sales,Not-in-family,White,Male,0,0,1,United-States,<=50K
43.0,Local-gov,233690.0,Bachelors,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,1,0,0,United-States,<=50K
26.0,Local-gov,194972.0,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,0,United-States,<=50K
42.0,Private,232188.0,10th,Married-civ-spouse,Transport-moving,Husband,White,Female,0,0,0,United-States,>50K
63.0,Local-gov,181356.0,12th,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,2,United-States,>50K
38.0,Private,249581.0,Some-college,Never-married,Transport-moving,Husband,White,Female,0,0,0,United-States,>50K
29.0,Self-emp-not-inc,303094.0,Some-college,Married-civ-spouse,Other-service,Not-in-family,White,Male,0,0,0,United-States,<=50K
35.0,Private,237152.0,10th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,1,2,United-States,>50K
37.0,Private,269713.0,Masters,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,1,United-States,<=50K
27.0,Private,283115.0,Prof-school,Divorced,Machine-op-inspct,Husband,Black,Male,0,0,0,United-States,<=50K
44.0,Federal-gov,241439.0,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,2,United-States,<=50K
31.0,Private,312146.0,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0,United-States,>50K
49.0,Private,207141.0,Masters,Married-civ-spouse,Protective-serv,Unmarried,White,Male,0,0,0,United-States,>50K
36.0,Private,212158.0,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Female,1,0,0,United-States,<=50K
42.0,Private,207667.0,Bachelors,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,0,0,0,United-States,>50K
30.0,Private,271944.0,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,0,United-States,<=50K
35.0,Self-emp-inc,224875.0,Assoc-voc,Divorced,Tech-support,Not-in-family,White,Female,0,0,0,United-States,>50K
36.0,Private,249442.0,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0,United-States,<=50K
33.0,Private,253959.0,Masters,Married-civ-spouse,Sales,Not-in-family,White,Female,1,0,0,United-States,<=50K
39.0,Private,253311.0,Bachelors,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Male,0,0,2,United-States,>50K
37.0,Private,260586.0,HS-grad,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,2,United-States,>50K
34.0,Federal-gov,313306.0,7th-8th,Married-civ-spouse,Tech-support,Unmarried,Black,Male,0,1,0,United-States,<=50K
33.0,Private,200766.0,Bachelors,Divorced,Other-service,Unmarried,White,Female,0,0,0,United-States,<=50K
40.0,Self-emp-not-inc,277053.0,Prof-school,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0,United-States,>50K
43.0,Self-emp-not-inc,202572.0,Some-college,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,0,United-States,>50K
38.0,Private,223169.0,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,<=50K
37.0,Private,222005.0,Bachelors,Never-married,Transport-moving,Unmarried,White,Male,0,0,0,United-States,<=50K
27.0,Local-gov,260884.0,Masters,Married-civ-spouse,Craft-repair,Unmarried,White,Male,0,0,0,United-States,>50K
38.0,Private,224794.0,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,0,United-States,>50K
52.0,Private,189619.0,Some-college,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,1,0,United-States,>50K
45.0,Private,180434.0,Some-college,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,0,United-States,>50K
25.0,Self-emp-not-inc,334520.0,Some-college,Married-civ-spouse,Other-service,Unmarried,White,Male,1,0,0,United-States,<=50K
23.0,Private,305848.0,Assoc-voc,Divorced,Tech-support,Other-relative,White,Female,0,0,2,United-States,<=50K
37.0,Self-emp-not-inc,247899.0,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,1,0,0,United-States,>50K
32.0,Private,228817.0,Prof-school,Divorced,Sales,Husband,White,Female,0,0,0,United-States,<=50K
37.0,Private,234970.0,Masters,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,1,United-States,>50K
24.0,Local-gov,313797.0,Some-college,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,0,United-States,>50K
30.0,Private,244731.0,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,United-States,<=50K
41.0,Private,211059.0,Masters,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,0,United-States,>50K
35.0,Federal-gov,229890.0,Bachelors,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,1,United-States,>50K
38.0,Private,284040.0,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,>50K
45.0,State-gov,185432.0,11th,Married-civ-spouse,Other-service,Not-in-family,White,Female,1,0,0,United-States,>50K
37.0,Private,222273.0,Some-college,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,1,0,2,United-States,>50K
34.0,Private,199693.0,Bachelors,Divorced,Prof-specialty,Husband,White,Male,0,0,0,United-States,>50K
39.0,Self-emp-not-inc,205947.0,Some-college,Married-civ-spouse,Other-service,Not-in-family,White,Male,1,0,0,United-States,>50K
40.0,Federal-gov,220848.0,Bachelors,Never-married,Sales,Husband,White,Male,1,0,2,United-States,>50K
33.0,Private,236454.0,11th,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,1,0,2,United-States,<=50K
36.0,Private,242125.0,Some-college,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,1,0,0,United-States,<=50K
40.0,Private,262858.0,HS-grad,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,1,0,0,United-States,<=50K
37.0,Private,208417.0,Assoc-acdm,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,0,United-States,<=50K
36.0,Private,242462.0,HS-grad,Married-civ-spouse,Prof-specialty,Unmarried,White,Female,0,1,2,United-States,<=50K
51.0,Self-emp-inc,210936.0,Assoc-voc,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,2,United-States,>50K
30.0,Self-emp-not-inc,275850.0,10th,Married-civ-spouse,Sales,Own-child,Black,Female,0,0,0,United-States,<=50K
32.0,Private,253277.0,Bachelors,Divorced,Prof-specialty,Husband,White,Male,1,0,2,United-States,>50K
34.0,Local-gov,259810.0,Assoc-acdm,Divorced,Handlers-cleaners,Husband,White,Male,0,0,1,United-States,>50K
25.0,Private,301850.0,Some-college,Married-civ-spouse,Machine-op-inspct,Wife,White,Male,0,0,2,United-States,<=50K
36.0,Self-emp-inc,226935.0,Masters,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,0,0,0,United-States,>50K
45.0,Private,241734.0,Masters,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,0,0,2,United-States,<=50K
20.0,Private,301139.0,Some-college,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,0,United-States,<=50K
55.0,Private,200739.0,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,1,United-States,>50K
27.0,Private,333765.0,1st-4th,Never-married,Exec-managerial,Own-child,White,Male,0,0,0,United-States,>50K
37.0,Self-emp-inc,258816.0,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,United-States,>50K
39.0,Private,258527.0,10th,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,1,0,0,United-States,>50K
40.0,Self-emp-inc,215921.0,Assoc-acdm,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,2,United-States,>50K
39.0,Private,247363.0,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Female,0,1,0,United-States,>50K
37.0,Private,225551.0,Some-college,Never-married,Exec-managerial,Not-in-family,White,Male,1,0,2,United-States,<=50K
31.0,Local-gov,208890.0,Masters,Divorced,Tech-support,Husband,White,Male,0,0,2,United-States,>50K
31.0,Private,310281.0,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Black,Female,1,0,0,United-States,>50K
41.0,Private,210409.0,Some-college,Married-civ-spouse,Transport-moving,Not-in-family,White,Female,1,0,0,United-States,>50K
38.0,Federal-gov,223704.0,Some-college,Married-civ-spouse,Craft-repair,Unmarried,White,Male,0,0,1,United-States,<=50K
38.0,Private,235162.0,Bachelors,Married-civ-spouse,Exec-managerial,Unmarried,White,Female,0,0,0,United-States,<=50K
36.0,Local-gov,245933.0,HS-grad,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,0,United-States,>50K
39.0,Private,196547.0,Masters,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,0,United-States,>50K
30.0,Local-gov,256153.0,Masters,Never-married,Handlers-cleaners,Husband,Black,Male,1,0,0,United-States,<=50K
33.0,Private,241341.0,Masters,Divorced,Other-service,Not-in-family,White,Male,0,0,2,United-States,>50K
32.0,Private,259382.0,Some-college,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,0,1,0,United-States,<=50K
30.0,Private,299522.0,Some-college,Married-civ-spouse,Sales,Not-in-family,White,Female,0,0,2,United-States,>50K
35.0,Private,239398.0,Masters,Married-civ-spouse,Machine-op-inspct,Unmarried,White,Female,0,0,0,United-States,<=50K
31.0,Private,268716.0,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Female,0,1,0,United-States,>50K
34.0,Federal-gov,273665.0,Prof-school,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,0,0,2,United-States,<=50K
33.0,Federal-gov,255468.0,Prof-school,Divorced,Other-service,Husband,White,Male,0,0,2,United-States,>50K
33.0,Local-gov,283206.0,Masters,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,>50K
40.0,Local-gov,233856.0,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,1,0,0,United-States,>50K
42.0,Private,225910.0,Some-college,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,1,0,0,United-States,>50K
28.0,Private,281960.0,Masters,Never-married,Exec-managerial,Own-child,White,Male,0,0,0,United-States,>50K
43.0,Self-emp-inc,184935.0,11th,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0,United-States,>50K
31.0,Private,278805.0,Masters,Divorced,Transport-moving,Not-in-family,Black,Male,0,0,2,United-States,>50K
38.0,Private,268200.0,Bachelors,Married-civ-spouse,Adm-clerical,Wife,White,Male,0,1,1,United-States,<=50K
27.0,Private,301046.0,11th,Never-married,Craft-repair,Unmarried,White,Female,0,0,2,United-States,<=50K
35.0,Self-emp-inc,244426.0,Some-college,Never-married,Handlers-cleaners,Unmarried,White,Male,0,0,0,United-States,>50K
27.0,Private,235943.0,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,2,United-States,>50K
30.0,Private,292337.0,Prof-school,Divorced,Adm-clerical,Husband,White,Female,0,0,2,United-States,<=50K
38.0,Local-gov,234176.0,Masters,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,1,0,2,United-States,>50K
36.0,Private,265218.0,12th,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,0,0,0,United-States,>50K
35.0,Private,274895.0,Assoc-voc,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,0,United-States,<=50K
33.0,Private,253427.0,Some-college,Never-married,Tech-support,Husband,White,Female,0,1,2,United-States,<=50K
33.0,Local-gov,279370.0,Doctorate,Married-civ-spouse,Sales,Not-in-family,White,Female,0,0,0,United-States,>50K
31.0,Private,264184.0,7th-8th,Married-civ-spouse,Sales,Not-in-family,White,Male,0,0,0,United-States,<=50K
31.0,Private,276451.0,HS-grad,Divorced,Transport-moving,Husband,White,Female,1,0,2,United-States,<=50K
40.0,State-gov,199632.0,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0,United-States,<=50K
42.0,Local-gov,206000.0,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Female,1,0,0,United-States,>50K
27.0,Private,299622.0,HS-grad,Never-married,Adm-clerical,Not-in-family,Black,Female,1,0,0,United-States,<=50K
34.0,Private,308423.0,Some-college,Never-married,Protective-serv,Husband,White,Male,1,0,2,United-States,>50K
29.0,Private,242818.0,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0,0,United-States,<=50K
35.0,Private,276944.0,Assoc-acdm,Married-civ-spouse,Tech-support,Not-in-family,White,Male,0,1,2,United-States,>50K
26.0,Private,279795.0,5th-6th,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Male,0,0,1,United-States,>50K
41.0,Private,254686.0,Prof-school,Married-civ-spouse,Tech-support,Unmarried,White,Male,0,0,0,United-States,>50K
30.0,Private,211321.0,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,0,United-States,<=50K
26.0,Private,292051.0,Assoc-voc,Divorced,Sales,Husband,White,Male,0,0,2,United-States,<=50K
36.0,Private,215661.0,Some-college,Separated,Adm-clerical,Unmarried,Black,Male,1,0,2,United-States,>50K
29.0,Private,249893.0,Assoc-voc,Never-married,Adm-clerical,Husband,White,Female,0,0,1,United-States,>50K
36.0,Local-gov,276216.0,12th,Married-civ-spouse,Other-service,Not-in-family,Black,Male,0,1,0,United-States,<=50K
36.0,Private,324169.0,11th,Married-civ-spouse,Craft-repair,Unmarried,White,Male,0,0,0,United-States,<=50K
