mcg,gvh,alm,mit,erl,pox,vac,nuc,localization.site
0.86377463,0.72644178,0.5494024,0.249181852,0.50005307,0.0,0.54602735,0.22094739,ME2
0.8294584,0.59262137,0.52948488,0.15806073,0.50019723,0.0,0.51990994,0.22,ME2
0.7483809,0.2791514,0.43940255,0.173152031,0.5001246,0.0,0.5415141,0.22,ME2
0.76755959,0.70187735,0.47606053,0.212367905,0.50010874,0.0,0.54849224,0.22,ME2
0.79207855,0.9,0.45550862,0.258429039,0.50001581,0.0,0.53620108,0.22,ME2
0.94958137,0.80126582,0.53910006,0.43744839,0.50012055,0.0,0.53050382,0.22186719,ME2
0.82507592,0.43123487,0.48839144,0.159052276,0.5,0.0,0.51639211,0.22,ME2
0.80559262,0.9,0.45184671,0.290963695,0.5,0.0,0.48922037,0.22,ME2
0.86798442,0.89836841,0.53655245,0.246587916,0.50003112,0.0,0.53337755,0.22138137,ME2
0.76416205,0.8465471,0.53886714,0.324080873,0.5,0.0,0.53621789,0.22,ME2
0.7476489,0.80211527,0.52108212,0.166223817,0.50009449,0.0,0.52702563,0.22016481,ME2
0.76552294,0.46665494,0.47351391,0.166653074,0.50005249,0.0,0.54465526,0.22142936,ME2
0.85240133,0.88767348,0.54771408,0.49754502,0.5000345,0.0,0.52104921,0.22,ME2
0.799135,0.46708108,0.53962693,0.179881608,0.50003315,0.0,0.53170366,0.22,ME2
0.92797894,0.9,0.5420042,0.49988963,0.50000951,0.0,0.5224404,0.22160969,ME2
0.85595854,0.70352949,0.45376384,0.201784446,0.50004454,0.0,0.52302074,0.22154589,ME2
0.82333706,0.76112056,0.44922274,0.238637596,0.50011613,0.0,0.52633445,0.22235477,ME2
0.88193468,0.81438481,0.46873354,0.183808161,0.5,0.0,0.54929841,0.22,ME2
0.90766421,0.73192596,0.41177012,0.236501385,0.50005802,0.0,0.54962711,0.22098597,ME2
0.55867174,0.49548975,0.54837775,0.184623027,0.50004487,0.0,0.52667316,0.22,ME2
0.75534496,0.6073149,0.52352301,0.188890475,0.50001813,0.0,0.51602302,0.22015669,ME2
0.74885696,0.49398208,0.38663854,0.218184763,0.50009787,0.0,0.54062995,0.22303977,ME2
0.77111049,0.54745051,0.40497177,0.215667739,0.5,0.0,0.52766729,0.2219844,ME2
0.48920739,0.53704353,0.45099689,0.182731343,0.5,0.0,0.49845525,0.22007541,ME2
0.46466375,0.44363347,0.37112953,0.112476077,0.5,0.0,0.54460806,0.22,ME2
0.89222737,0.89515612,0.43349034,0.387412193,0.50009955,0.0,0.53576669,0.22,ME2
0.92817613,0.71564325,0.47226052,0.179290403,0.5,0.0,0.52294856,0.22,ME2
0.72076729,0.53187173,0.41779455,0.190441499,0.5,0.0,0.53020421,0.22,ME2
0.82671708,0.89403119,0.42795461,0.180785995,0.5,0.0,0.52013104,0.22,ME2
0.80370654,0.8914016,0.4989017,0.229832612,0.50008271,0.0,0.56078523,0.22051085,ME2
0.82568072,0.9,0.44848931,0.220173731,0.50017926,0.0,0.54104991,0.22,ME2
0.53822149,0.53637718,0.33569212,0.098294867,0.50000148,0.0,0.54754408,0.22,ME2
0.78160415,0.89049657,0.44849975,0.382527635,0.5,0.0,0.55199435,0.22175311,ME2
0.750523,0.51291112,0.44047045,0.188308849,0.50004463,0.0,0.54119586,0.22,ME2
0.86653317,0.88174482,0.48571749,0.138654696,0.5,0.0,0.53170226,0.22,ME2
0.73311071,0.83854438,0.46153141,0.242861621,0.5,0.0,0.5254258,0.22084125,ME2
0.8449609,0.72829981,0.41889642,0.197635913,0.5,0.0,0.50689797,0.22113495,ME2
0.91781251,0.9,0.57026379,0.513927177,0.50005684,0.0,0.52246633,0.22025534,ME2
0.8417428,0.72784532,0.44771222,0.221367385,0.50005101,0.0,0.52547746,0.22291094,ME2
