age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,label
36,Private,189636,HS-grad,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,1,1,0,Philippines,<=50K
26,Private,163125,HS-grad,Never-married,Other-service,Husband,White,Male,0,0,0,United-States,<=50K
40,Self-emp-inc,221792,Some-college,Married-civ-spouse,Other-service,Husband,Black,Male,1,0,0,United-States,<=50K
30,Private,220592,HS-grad,Divorced,Exec-managerial,Husband,White,Female,0,0,2,United-States,<=50K
32,Private,231915,Some-college,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,0,Jamaica,>50K
33,Private,190032,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,0,United-States,<=50K
31,Private,175228,HS-grad,Married-civ-spouse,Transport-moving,Not-in-family,White,Female,0,0,2,Mexico,>50K
31,Private,194993,Some-college,Married-civ-spouse,Transport-moving,Not-in-family,White,Female,0,1,0,Jamaica,<=50K
22,Private,167680,Some-college,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,0,0,0,United-States,<=50K
38,Private,193055,HS-grad,Married-spouse-absent,Transport-moving,Husband,White,Female,0,0,0,United-States,>50K
30,Private,195406,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0,Philippines,<=50K
31,Private,204673,Some-college,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,1,0,0,United-States,>50K
29,Private,260569,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,<=50K
32,Private,191636,Some-college,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,0,0,0,Jamaica,<=50K
34,Private,222566,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,1,0,0,Yugoslavia,<=50K
31,Private,199639,HS-grad,Married-civ-spouse,Other-service,Not-in-family,White,Male,0,1,0,United-States,<=50K
40,Private,184681,10th,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Female,0,0,0,United-States,>50K
35,Private,176555,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,<=50K
35,Private,187976,Some-college,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,0,Jamaica,<=50K
27,Private,186220,Some-college,Married-civ-spouse,Handlers-cleaners,Unmarried,White,Female,0,0,0,United-States,<=50K
34,Private,187974,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Female,0,1,0,United-States,>50K
34,Private,240503,Some-college,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,0,United-States,>50K
37,Private,199711,10th,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0,United-States,<=50K
38,Private,200189,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Female,1,0,0,United-States,<=50K
33,Private,191130,HS-grad,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,1,0,0,Jamaica,>50K
34,Private,222492,HS-grad,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,0,0,2,United-States,<=50K
36,Private,224720,HS-grad,Married-civ-spouse,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,0,0,0,United-States,<=50K
33,Private,213269,HS-grad,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,0,United-States,<=50K
36,Local-gov,170913,Some-college,Widowed,Prof-specialty,Own-child,White,Male,1,0,0,United-States,<=50K
33,Self-emp-inc,219240,Some-college,Never-married,Prof-specialty,Husband,White,Female,0,0,0,United-States,<=50K
33,Private,193059,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0,0,0,United-States,<=50K
30,Private,175397,Some-college,Separated,Craft-repair,Not-in-family,White,Male,0,0,0,Jamaica,<=50K
29,Private,180224,HS-grad,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,0,0,0,United-States,<=50K
37,Private,200576,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,Philippines,<=50K
38,Self-emp-inc,194624,Assoc-voc,Married-civ-spouse,Adm-clerical,Wife,Black,Male,0,0,0,United-States,<=50K
32,Private,176490,Some-college,Never-married,Adm-clerical,Own-child,White,Female,0,0,0,United-States,<=50K
35,Private,171716,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Female,1,0,0,Outlying-US(Guam-USVI-etc),<=50K
35,Private,160228,Some-college,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,0,0,0,Jamaica,<=50K
30,Private,209564,Some-college,Married-civ-spouse,Other-service,Not-in-family,White,Female,0,1,0,United-States,>50K
37,Private,182630,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,1,0,United-States,<=50K
30,Private,201438,HS-grad,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,0,0,0,Jamaica,<=50K
35,Private,217881,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,1,1,0,United-States,<=50K
28,Private,229711,Some-college,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0,0,0,United-States,<=50K
32,Private,234977,Some-college,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,0,United-States,<=50K
32,Private,220782,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,0,United-States,<=50K
24,Private,221186,Some-college,Married-civ-spouse,Transport-moving,Unmarried,White,Female,0,0,0,Mexico,<=50K
36,Self-emp-inc,217367,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,0,United-States,<=50K
32,Private,186161,Some-college,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,0,0,0,United-States,<=50K
31,Private,177964,Some-college,Married-civ-spouse,Transport-moving,Not-in-family,White,Female,0,0,0,United-States,>50K
26,Private,197376,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,1,0,2,United-States,<=50K
31,Private,235637,Some-college,Married-civ-spouse,Tech-support,Not-in-family,Black,Male,0,0,0,United-States,<=50K
36,Private,183986,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0,Jamaica,<=50K
35,Private,220379,HS-grad,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,0,United-States,<=50K
37,Private,178146,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,0,Jamaica,<=50K
32,Private,183456,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,0,United-States,<=50K
27,Private,199830,Some-college,Married-civ-spouse,Prof-specialty,Own-child,White,Male,1,0,0,United-States,<=50K
30,Private,185722,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Female,0,0,1,United-States,<=50K
33,Private,201450,Some-college,Never-married,Transport-moving,Husband,White,Male,0,0,0,United-States,<=50K
29,Private,228151,Some-college,Never-married,Craft-repair,Husband,Black,Male,0,1,0,Jamaica,<=50K
33,Private,176137,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,Jamaica,>50K
31,Private,233249,Some-college,Never-married,Prof-specialty,Husband,White,Male,0,0,0,United-States,<=50K
35,Without-pay,200740,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1,2,United-States,<=50K
36,Self-emp-inc,226321,HS-grad,Married-civ-spouse,Transport-moving,Not-in-family,White,Female,0,0,0,Jamaica,>50K
33,Private,211218,Some-college,Married-civ-spouse,Craft-repair,Unmarried,White,Male,0,0,0,United-States,>50K
34,Self-emp-inc,201920,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0,United-States,<=50K
30,Private,185626,Some-college,Divorced,Sales,Not-in-family,White,Male,0,0,0,United-States,<=50K
39,Local-gov,194905,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
36,Without-pay,212772,Some-college,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Male,0,0,0,United-States,<=50K
27,Private,193806,Some-college,Never-married,Tech-support,Not-in-family,White,Female,0,0,0,United-States,<=50K
32,Private,179657,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,0,United-States,<=50K
29,Private,187381,Some-college,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,1,0,0,United-States,<=50K
37,Local-gov,174437,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0,United-States,<=50K
37,Private,167227,Some-college,Married-civ-spouse,Handlers-cleaners,Unmarried,White,Male,0,0,0,South,<=50K
35,Private,220972,HS-grad,Never-married,Machine-op-inspct,Husband,White,Female,0,0,0,United-States,<=50K
31,Private,221657,Some-college,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0,0,0,United-States,>50K
34,Private,205212,HS-grad,Married-civ-spouse,Craft-repair,Own-child,Black,Female,0,1,0,United-States,>50K
41,Self-emp-inc,174297,Some-college,Married-civ-spouse,Transport-moving,Unmarried,White,Male,0,0,0,South,<=50K
29,Private,242396,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,Italy,<=50K
26,Private,177642,Some-college,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,0,0,2,Mexico,<=50K
39,Private,181029,Some-college,Never-married,Adm-clerical,Husband,White,Male,0,0,0,United-States,<=50K
34,Private,181776,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,2,United-States,<=50K
35,Self-emp-inc,185655,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0,United-States,>50K
29,Private,232924,Some-college,Never-married,Prof-specialty,Husband,White,Female,0,1,0,United-States,<=50K
33,Private,194125,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,0,1,0,United-States,<=50K
28,Private,207761,Bachelors,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,0,Jamaica,<=50K
38,Private,200305,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,>50K
29,Private,224897,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,Jamaica,<=50K
30,Private,201593,Some-college,Divorced,Transport-moving,Not-in-family,White,Male,1,0,2,United-States,<=50K
36,Private,218984,Some-college,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,0,United-States,>50K
32,Private,177543,Some-college,Married-civ-spouse,Adm-clerical,Unmarried,White,Female,1,0,0,Jamaica,<=50K
32,Private,194254,Some-college,Married-civ-spouse,Handlers-cleaners,Unmarried,White,Male,0,0,0,Jamaica,<=50K
34,Private,186300,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0,United-States,<=50K
31,Private,199935,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,0,Jamaica,<=50K
31,Self-emp-inc,257149,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0,United-States,<=50K
30,Private,189634,Some-college,Married-civ-spouse,Tech-support,Not-in-family,White,Male,0,0,0,Yugoslavia,<=50K
36,Private,229475,HS-grad,Divorced,Craft-repair,Not-in-family,White,Female,0,0,2,Jamaica,<=50K
34,Private,182972,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0,United-States,>50K
28,Private,193932,HS-grad,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,0,0,0,Philippines,<=50K
33,Without-pay,205376,Some-college,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,0,United-States,<=50K
34,Private,213900,Some-college,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,0,United-States,>50K
34,Self-emp-inc,176576,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,0,United-States,<=50K
29,Private,161128,Some-college,Never-married,Adm-clerical,Husband,White,Female,0,0,0,United-States,<=50K
26,Private,168414,Some-college,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,0,0,0,Jamaica,<=50K
33,Private,230308,Some-college,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,1,0,0,United-States,>50K
34,Local-gov,133999,Some-college,Widowed,Exec-managerial,Own-child,White,Female,0,0,0,United-States,>50K
27,Private,203035,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0,Jamaica,>50K
29,Private,208197,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,0,0,0,United-States,<=50K
35,Private,198875,Some-college,Married-civ-spouse,Other-service,Own-child,White,Female,0,0,0,United-States,<=50K
36,Private,216573,HS-grad,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Male,1,0,0,United-States,>50K
34,Private,235201,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,Male,1,1,0,United-States,<=50K
34,Private,237328,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Female,1,1,0,Jamaica,<=50K
39,Private,184770,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,1,0,Jamaica,<=50K
34,Private,175960,Assoc-voc,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0,United-States,>50K
34,Private,209902,Bachelors,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,0,United-States,<=50K
24,Private,179717,Some-college,Married-civ-spouse,Handlers-cleaners,Unmarried,White,Male,0,1,0,Jamaica,<=50K
36,Private,200643,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,0,United-States,<=50K
38,Private,188043,Some-college,Married-civ-spouse,Craft-repair,Wife,Black,Female,0,0,0,United-States,<=50K
36,Private,204133,HS-grad,Never-married,Adm-clerical,Not-in-family,Black,Male,0,0,0,United-States,<=50K
28,Private,156729,Some-college,Never-married,Handlers-cleaners,Not-in-family,White,Female,0,0,0,Philippines,<=50K
35,Private,216250,Some-college,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,0,United-States,<=50K
31,Private,171286,HS-grad,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,0,0,0,Jamaica,<=50K
34,Private,202209,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Female,0,0,0,United-States,<=50K
35,Private,193206,Some-college,Never-married,Craft-repair,Own-child,White,Female,1,0,0,Philippines,<=50K
25,Self-emp-inc,236232,HS-grad,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,0,0,0,United-States,<=50K
34,Private,184695,Some-college,Married-civ-spouse,Transport-moving,Not-in-family,White,Female,0,0,0,Jamaica,<=50K
33,Private,219057,Some-college,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,0,0,0,Jamaica,>50K
37,Private,153923,HS-grad,Never-married,Adm-clerical,Husband,White,Male,0,1,0,Jamaica,>50K
34,Private,213355,Bachelors,Never-married,Exec-managerial,Husband,White,Female,1,0,2,United-States,>50K
33,Self-emp-inc,194836,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,1,0,0,Jamaica,>50K
39,Private,177575,Some-college,Never-married,Handlers-cleaners,Husband,White,Female,0,0,0,United-States,<=50K
27,Private,192589,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1,0,United-States,<=50K
37,Private,218268,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Female,0,1,0,United-States,<=50K
35,Private,195375,Some-college,Never-married,Handlers-cleaners,Husband,White,Male,0,0,0,Jamaica,<=50K
37,Self-emp-inc,200512,HS-grad,Never-married,Handlers-cleaners,Husband,Black,Female,0,1,0,United-States,>50K
40,Private,168947,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,0,United-States,<=50K
33,Private,201101,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,0,United-States,<=50K
30,Private,193361,Some-college,Married-civ-spouse,Adm-clerical,Not-in-family,Black,Male,0,0,0,Jamaica,>50K
38,Private,171403,HS-grad,Never-married,Transport-moving,Husband,White,Male,0,0,2,United-States,<=50K
38,Private,180580,Some-college,Married-civ-spouse,Craft-repair,Not-in-family,Black,Female,1,0,0,United-States,<=50K
35,Private,194570,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Female,1,0,0,Jamaica,<=50K
28,Private,180084,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0,0,United-States,>50K
29,Private,235641,Some-college,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,0,Philippines,>50K
39,Self-emp-inc,208603,Some-college,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,0,United-States,>50K
35,Private,162400,Some-college,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,1,1,0,United-States,<=50K
35,Private,169973,Some-college,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,0,Jamaica,<=50K
31,Federal-gov,212532,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,1,0,0,United-States,<=50K
32,Private,198819,Some-college,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,1,0,United-States,<=50K
35,Private,224526,HS-grad,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,0,United-States,>50K
26,Private,177873,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,0,1,0,United-States,<=50K
32,Private,219101,Some-college,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Female,0,0,0,Philippines,>50K
27,Private,215709,Some-college,Never-married,Exec-managerial,Husband,White,Female,0,0,1,United-States,<=50K
27,Private,283123,Some-college,Never-married,Other-service,Husband,White,Male,0,0,0,United-States,<=50K
29,Private,195378,Some-college,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,1,0,0,United-States,<=50K
26,Private,171726,Some-college,Married-civ-spouse,Craft-repair,Unmarried,White,Male,0,0,0,United-States,<=50K
29,Without-pay,198587,Some-college,Married-civ-spouse,Farming-fishing,Unmarried,White,Female,0,0,0,United-States,<=50K
32,Private,155591,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,>50K
37,Without-pay,183073,HS-grad,Divorced,Transport-moving,Husband,White,Male,1,0,0,United-States,<=50K
35,Private,183265,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,0,United-States,<=50K
38,Private,204192,Assoc-voc,Never-married,Craft-repair,Husband,White,Female,0,0,0,United-States,>50K
24,Private,184000,Some-college,Divorced,Tech-support,Not-in-family,White,Female,0,0,0,Jamaica,<=50K
34,Private,188568,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,0,United-States,>50K
34,Private,193735,Some-college,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,0,United-States,<=50K
35,Private,183741,Assoc-voc,Married-civ-spouse,Transport-moving,Husband,White,Female,0,0,0,United-States,<=50K
32,Private,228434,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,0,United-States,>50K
38,Private,172200,11th,Never-married,Adm-clerical,Husband,White,Female,1,1,0,United-States,<=50K
34,Private,191161,Some-college,Married-civ-spouse,Tech-support,Husband,Black,Male,0,0,0,United-States,<=50K
33,Private,233797,HS-grad,Never-married,Tech-support,Not-in-family,White,Male,0,0,0,Philippines,<=50K
32,Private,196707,Some-college,Never-married,Adm-clerical,Own-child,Black,Male,0,0,0,Mexico,<=50K
37,Private,178345,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,1,0,0,United-States,<=50K
32,Private,181749,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,2,United-States,<=50K
36,Private,222615,HS-grad,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Male,0,1,0,United-States,<=50K
29,Private,197999,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1,0,United-States,<=50K
31,Private,271821,HS-grad,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,0,United-States,<=50K
34,Private,255850,HS-grad,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,1,0,United-States,<=50K
31,Private,238160,HS-grad,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,1,0,Philippines,>50K
34,Private,203389,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,United-States,<=50K
32,Private,200539,Some-college,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,0,United-States,<=50K
26,Private,198619,Some-college,Divorced,Transport-moving,Husband,White,Female,0,0,2,United-States,>50K
27,Private,247142,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0,Jamaica,>50K
33,Private,228802,HS-grad,Never-married,Transport-moving,Not-in-family,Black,Female,1,0,0,United-States,<=50K
37,Private,198906,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Female,0,0,0,United-States,<=50K
29,Private,185292,Some-college,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,0,1,2,Jamaica,<=50K
25,Private,246680,Some-college,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0,0,0,Jamaica,<=50K
29,Private,240182,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,0,United-States,<=50K
35,Private,199124,Some-college,Married-civ-spouse,Other-service,Not-in-family,White,Male,0,0,0,Jamaica,<=50K
32,Private,183354,Some-college,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,0,Philippines,<=50K
28,Private,197377,Some-college,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,0,0,0,Philippines,<=50K
27,Private,208154,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,1,0,0,Jamaica,<=50K
34,Private,196428,Some-college,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,0,Jamaica,<=50K
31,Private,231328,Some-college,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,0,United-States,<=50K
32,Private,242148,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,0,United-States,<=50K
33,Private,213102,Some-college,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Female,0,1,0,Mexico,<=50K
34,Private,198582,HS-grad,Married-civ-spouse,Craft-repair,Wife,White,Male,1,1,0,United-States,<=50K
33,Private,201985,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,0,United-States,>50K
36,Private,160419,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0,0,0,United-States,<=50K
37,Self-emp-inc,213630,HS-grad,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,0,1,0,United-States,<=50K
26,Private,202181,Some-college,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,1,0,Jamaica,<=50K
33,Private,201428,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Female,0,1,0,Jamaica,>50K
34,Private,192059,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,1,0,United-States,>50K
34,Self-emp-inc,173677,Some-college,Never-married,Craft-repair,Wife,White,Female,0,0,0,United-States,<=50K
36,Private,190340,Some-college,Widowed,Craft-repair,Unmarried,White,Male,0,0,0,United-States,>50K
32,Private,237331,10th,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Female,0,0,0,United-States,>50K
32,Private,191054,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,0,United-States,<=50K
28,Federal-gov,190544,Some-college,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,1,United-States,<=50K
35,Private,213970,Some-college,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,0,0,0,United-States,<=50K
36,Local-gov,203141,Some-college,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,0,United-States,>50K
37,Private,191399,HS-grad,Never-married,Craft-repair,Husband,Black,Male,0,0,0,United-States,<=50K
35,Private,204835,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1,0,United-States,>50K
29,Private,216335,HS-grad,Never-married,Craft-repair,Not-in-family,White,Female,0,0,0,United-States,<=50K
30,Private,180284,HS-grad,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,0,Jamaica,<=50K
29,Private,204376,Some-college,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Male,0,0,0,United-States,>50K
31,Private,240257,HS-grad,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,2,United-States,<=50K
34,Private,186116,Some-college,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,0,0,0,Mexico,<=50K
31,Private,185568,HS-grad,Divorced,Prof-specialty,Not-in-family,White,Male,1,0,2,Mexico,<=50K
32,Private,186945,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,1,0,United-States,<=50K
36,Private,202174,Some-college,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,0,0,0,United-States,<=50K
29,Private,210773,HS-grad,Never-married,Transport-moving,Not-in-family,White,Female,0,0,0,United-States,<=50K
35,Private,240433,10th,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,1,0,0,United-States,<=50K
34,Private,181186,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,0,United-States,<=50K
34,Private,177494,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,0,United-States,>50K
32,Private,221429,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Male,0,0,0,Jamaica,<=50K
30,Private,215341,Bachelors,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,0,Jamaica,<=50K
31,Private,183861,Some-college,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,0,0,0,United-States,>50K
33,Self-emp-inc,177048,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,0,United-States,<=50K
29,Private,198510,Prof-school,Married-civ-spouse,Craft-repair,Unmarried,White,Female,1,0,0,United-States,<=50K
26,Self-emp-inc,168384,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,0,United-States,<=50K
31,Private,165028,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,1,0,0,United-States,<=50K
35,Private,208477,Some-college,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,1,United-States,<=50K
36,Local-gov,167457,Some-college,Widowed,Exec-managerial,Husband,White,Female,0,0,0,South,>50K
31,Private,192510,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0,United-States,<=50K
33,Private,238166,HS-grad,Never-married,Tech-support,Husband,Black,Male,0,0,0,United-States,<=50K
35,Private,162099,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,0,United-States,<=50K
35,Private,217732,Some-college,Separated,Craft-repair,Not-in-family,Black,Male,0,0,0,United-States,<=50K
36,Private,168147,Some-college,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,1,0,United-States,<=50K
29,Private,181036,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,0,United-States,<=50K
27,Private,238098,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,0,0,0,Jamaica,>50K
27,Private,246247,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,0,Mexico,<=50K
32,Private,181551,Some-college,Never-married,Exec-managerial,Husband,White,Male,0,1,0,Philippines,>50K
28,Private,188587,Some-college,Married-civ-spouse,Transport-moving,Own-child,White,Male,0,0,0,United-States,<=50K
29,Local-gov,238019,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0,Jamaica,<=50K
31,Local-gov,202902,Some-college,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,0,Jamaica,<=50K
32,Private,211996,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Female,0,0,0,Jamaica,<=50K
32,Private,177022,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,1,0,0,United-States,>50K
37,Private,185201,Bachelors,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,0,0,0,Jamaica,>50K
33,Private,219867,HS-grad,Never-married,Transport-moving,Husband,Black,Male,0,0,0,United-States,<=50K
36,Private,222568,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,1,0,0,United-States,<=50K
25,Private,219404,HS-grad,Divorced,Adm-clerical,Husband,White,Male,0,0,0,Jamaica,<=50K
30,Private,210093,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,Jamaica,>50K
