age,workclass,fnlwgt,education,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
47.0,Private,60267.0,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0,United-States,>50K
44.0,Private,184105.0,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,1,0,0,United-States,>50K
22.0,Private,175431.0,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0,United-States,<=50K
43.0,Private,162003.0,Some-college,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,0,United-States,<=50K
33.0,Private,198727.0,HS-grad,Divorced,Tech-support,Not-in-family,White,Female,0,0,0,United-States,<=50K
17.0,,154938.0,11th,Never-married,,Own-child,White,Male,0,0,0,United-States,<=50K
42.0,Federal-gov,122861.0,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0,United-States,>50K
45.0,Private,174386.0,HS-grad,Never-married,Other-service,Other-relative,White,Female,0,0,0,United-States,<=50K
73.0,Private,35370.0,Bachelors,Divorced,Exec-managerial,Unmarried,White,Female,0,0,0,United-States,>50K
32.0,Private,113364.0,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,0,United-States,>50K
58.0,State-gov,185338.0,Bachelors,Widowed,Tech-support,Unmarried,White,Female,0,0,0,United-States,>50K
30.0,Private,633742.0,Some-college,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,1,United-States,<=50K
27.0,Private,241431.0,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,<=50K
22.0,Private,264874.0,Some-college,Never-married,Tech-support,Other-relative,White,Female,0,0,0,United-States,<=50K
36.0,Private,185394.0,HS-grad,Never-married,Adm-clerical,Unmarried,White,Female,0,0,0,United-States,<=50K
39.0,Private,153997.0,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,0,1,0,Puerto-Rico,>50K
55.0,Private,125000.0,Prof-school,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,>50K
41.0,Private,125461.0,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,>50K
33.0,Private,101562.0,Masters,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,0,United-States,<=50K
52.0,Private,146567.0,HS-grad,Divorced,Machine-op-inspct,Not-in-family,Black,Male,1,0,0,United-States,>50K
57.0,State-gov,25045.0,Bachelors,Divorced,Adm-clerical,Unmarried,White,Male,1,0,0,United-States,<=50K
42.0,Private,412379.0,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,0,United-States,<=50K
25.0,Private,75759.0,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,1,United-States,>50K
31.0,State-gov,181824.0,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1,0,United-States,>50K
44.0,Private,32185.0,HS-grad,Never-married,Transport-moving,Unmarried,White,Male,0,0,2,United-States,<=50K
54.0,Self-emp-not-inc,152652.0,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,<=50K
26.0,Private,216741.0,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,0,United-States,<=50K
42.0,Private,32080.0,HS-grad,Separated,Machine-op-inspct,Unmarried,White,Female,0,0,0,United-States,<=50K
65.0,Private,115922.0,11th,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,0,United-States,<=50K
20.0,Private,184045.0,Some-college,Never-married,Sales,Unmarried,Black,Female,0,0,0,United-States,<=50K
32.0,State-gov,27051.0,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,>50K
37.0,Private,123104.0,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,United-States,<=50K
58.0,Private,131608.0,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,United-States,>50K
55.0,Federal-gov,300670.0,Bachelors,Married-spouse-absent,Exec-managerial,Not-in-family,Black,Male,0,0,0,United-States,>50K
35.0,Private,184655.0,11th,Divorced,Transport-moving,Not-in-family,White,Male,0,0,2,United-States,<=50K
35.0,Private,100375.0,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,0,1,1,United-States,>50K
61.0,Private,162432.0,HS-grad,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,0,United-States,<=50K
25.0,Private,177221.0,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,<=50K
56.0,Private,192845.0,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1,0,United-States,>50K
66.0,Private,350498.0,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1,0,United-States,<=50K
27.0,Self-emp-not-inc,115438.0,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,Ireland,>50K
51.0,Self-emp-not-inc,174102.0,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,0,United-States,<=50K
39.0,Private,148485.0,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
27.0,Private,176683.0,Assoc-voc,Married-civ-spouse,Other-service,Husband,White,Male,0,0,2,United-States,<=50K
35.0,Private,230054.0,7th-8th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0,Mexico,<=50K
34.0,Private,230246.0,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,1,0,2,United-States,<=50K
36.0,Private,126675.0,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,1,United-States,>50K
45.0,Self-emp-inc,363298.0,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,1,United-States,>50K
55.0,Private,335276.0,Some-college,Never-married,Adm-clerical,Own-child,White,Female,0,0,0,United-States,<=50K
32.0,Private,153353.0,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,>50K
40.0,Private,238329.0,Bachelors,Never-married,Sales,Not-in-family,White,Female,0,0,1,United-States,<=50K
27.0,Private,279580.0,Bachelors,Never-married,Sales,Not-in-family,White,Male,1,0,1,United-States,>50K
65.0,Private,185455.0,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,0,United-States,>50K
67.0,Private,268781.0,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1,0,United-States,<=50K
31.0,Private,381153.0,10th,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,0,United-States,>50K
31.0,Private,307543.0,10th,Never-married,Transport-moving,Own-child,White,Male,0,0,2,Cuba,<=50K
41.0,Private,201495.0,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0,United-States,>50K
39.0,Private,115418.0,Some-college,Never-married,Adm-clerical,Own-child,White,Female,1,0,1,United-States,<=50K
50.0,Private,159650.0,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,2,United-States,>50K
32.0,Private,312055.0,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,1,United-States,<=50K
42.0,Private,67243.0,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,Portugal,<=50K
18.0,Private,230215.0,Some-college,Never-married,Other-service,Own-child,White,Male,0,0,0,United-States,<=50K
27.0,Private,212578.0,Some-college,Never-married,Other-service,Own-child,White,Male,0,1,0,United-States,<=50K
53.0,Private,374588.0,HS-grad,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,2,United-States,<=50K
33.0,Private,173730.0,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,United-States,<=50K
58.0,Self-emp-not-inc,81642.0,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,2,United-States,<=50K
51.0,Private,99987.0,10th,Separated,Machine-op-inspct,Unmarried,Black,Female,0,0,0,United-States,<=50K
28.0,Private,38918.0,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,2,United-States,<=50K
60.0,Self-emp-inc,210827.0,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0,0,United-States,>50K
62.0,Private,196891.0,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0,United-States,>50K
51.0,State-gov,367209.0,Doctorate,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,0,0,2,United-States,>50K
54.0,Private,99434.0,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0,United-States,>50K
55.0,Local-gov,209535.0,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,United-States,>50K
23.0,Private,163595.0,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,0,United-States,<=50K
24.0,Private,200153.0,Assoc-voc,Never-married,Adm-clerical,Own-child,White,Female,0,0,0,United-States,<=50K
22.0,Private,324685.0,9th,Never-married,Sales,Not-in-family,White,Female,0,0,0,United-States,<=50K
50.0,Local-gov,125417.0,Prof-school,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,2,United-States,>50K
30.0,Private,181212.0,Some-college,Never-married,Exec-managerial,Other-relative,White,Female,0,0,0,United-States,<=50K
31.0,Private,36302.0,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,<=50K
25.0,Private,217006.0,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,<=50K
39.0,Private,114605.0,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0,United-States,<=50K
62.0,Private,200332.0,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0,United-States,<=50K
25.0,Private,181814.0,HS-grad,Never-married,Craft-repair,Other-relative,White,Female,0,0,0,United-States,<=50K
54.0,Private,182314.0,Doctorate,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1,2,United-States,>50K
45.0,Private,123681.0,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,0,United-States,>50K
31.0,Private,373903.0,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0,United-States,>50K
26.0,,104756.0,HS-grad,Married-AF-spouse,,Wife,White,Female,0,1,1,United-States,<=50K
37.0,Self-emp-not-inc,348960.0,Assoc-acdm,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,2,United-States,>50K
46.0,Private,145636.0,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,2,United-States,>50K
45.0,Self-emp-not-inc,165267.0,9th,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,0,United-States,<=50K
55.0,Private,163083.0,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,United-States,>50K
37.0,Private,305379.0,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,>50K
43.0,Private,223934.0,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,0,United-States,<=50K
21.0,Private,83141.0,HS-grad,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,2,United-States,<=50K
38.0,Private,452353.0,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,0,0,0,United-States,<=50K
61.0,Private,56248.0,1st-4th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,>50K
55.0,Private,171467.0,HS-grad,Divorced,Craft-repair,Unmarried,Black,Male,0,0,2,United-States,>50K
51.0,Private,159015.0,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,2,United-States,<=50K
58.0,Private,250206.0,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,0,United-States,>50K
19.0,Private,271118.0,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,0,0,0,United-States,<=50K
21.0,Private,67804.0,9th,Never-married,Machine-op-inspct,Own-child,Black,Male,0,0,0,United-States,<=50K
46.0,Self-emp-not-inc,188273.0,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,1,0,2,United-States,>50K
32.0,State-gov,33945.0,Bachelors,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,0,United-States,>50K
19.0,Private,225156.0,9th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,<=50K
39.0,Private,387068.0,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0,United-States,>50K
38.0,Private,216572.0,HS-grad,Separated,Priv-house-serv,Unmarried,Black,Female,0,0,0,United-States,<=50K
53.0,Private,208302.0,10th,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0,United-States,<=50K
24.0,Private,410439.0,Some-college,Never-married,Craft-repair,Own-child,White,Male,0,0,0,United-States,<=50K
63.0,Private,181153.0,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,,>50K
31.0,Private,100997.0,Some-college,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0,0,0,United-States,<=50K
53.0,Private,153052.0,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,>50K
41.0,Private,221947.0,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1,2,United-States,>50K
46.0,Self-emp-inc,278322.0,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,1,United-States,<=50K
33.0,Self-emp-not-inc,249249.0,5th-6th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,>50K
28.0,Private,152951.0,HS-grad,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,0,United-States,<=50K
34.0,Private,201156.0,11th,Never-married,Craft-repair,Not-in-family,White,Female,0,0,0,United-States,<=50K
32.0,Private,115066.0,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,0,United-States,<=50K
26.0,State-gov,93806.0,Some-college,Never-married,Adm-clerical,Other-relative,White,Male,0,0,0,United-States,<=50K
36.0,Private,161547.0,Bachelors,Never-married,Sales,Unmarried,Black,Female,0,0,0,United-States,<=50K
30.0,Private,184542.0,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,0,United-States,<=50K
47.0,Private,72896.0,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0,United-States,<=50K
48.0,Private,138970.0,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,>50K
36.0,Self-emp-not-inc,36270.0,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1,2,United-States,>50K
59.0,Local-gov,102442.0,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,1,United-States,>50K
40.0,Private,305846.0,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0,United-States,>50K
66.0,Private,135446.0,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,0,United-States,<=50K
30.0,Private,227886.0,HS-grad,Never-married,Exec-managerial,Own-child,Black,Female,0,0,0,Jamaica,<=50K
36.0,Self-emp-inc,251730.0,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,2,United-States,>50K
52.0,Private,194259.0,7th-8th,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,2,United-States,<=50K
37.0,Private,108282.0,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,<=50K
38.0,Private,241998.0,12th,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,0,United-States,>50K
34.0,Private,182918.0,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,1,0,2,United-States,>50K
40.0,Private,111067.0,Bachelors,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,2,United-States,>50K
18.0,Private,220836.0,11th,Never-married,Other-service,Not-in-family,White,Female,0,0,0,United-States,<=50K
50.0,Private,99925.0,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0,United-States,<=50K
31.0,Local-gov,243665.0,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,1,United-States,>50K
34.0,Private,378272.0,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0,United-States,<=50K
35.0,Self-emp-not-inc,222450.0,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,0,Mexico,<=50K
39.0,Private,102953.0,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,1,0,2,United-States,>50K
55.0,Self-emp-inc,138594.0,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1,1,United-States,>50K
51.0,Self-emp-not-inc,46401.0,Some-college,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,0,United-States,>50K
41.0,Private,386236.0,5th-6th,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,0,Mexico,<=50K
36.0,Private,194630.0,Some-college,Divorced,Sales,Unmarried,White,Female,0,0,0,United-States,<=50K
33.0,Private,240441.0,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,0,0,1,United-States,<=50K
23.0,Private,352207.0,Assoc-voc,Never-married,Other-service,Own-child,White,Male,0,0,0,United-States,<=50K
22.0,,356286.0,HS-grad,Never-married,,Own-child,Black,Male,0,0,0,United-States,<=50K
31.0,Private,157886.0,Some-college,Married-civ-spouse,Other-service,Wife,White,Female,0,0,0,United-States,<=50K
48.0,Self-emp-inc,254291.0,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,2,United-States,>50K
38.0,Private,342448.0,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,>50K
65.0,Self-emp-inc,178771.0,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0,United-States,<=50K
33.0,State-gov,295662.0,Bachelors,Never-married,Adm-clerical,Unmarried,White,Female,0,0,0,United-States,<=50K
50.0,Local-gov,66544.0,Masters,Divorced,Prof-specialty,Unmarried,White,Female,0,0,2,United-States,<=50K
61.0,Federal-gov,230545.0,HS-grad,Never-married,Adm-clerical,Unmarried,White,Female,0,0,0,Puerto-Rico,<=50K
27.0,Private,125791.0,Bachelors,Never-married,Prof-specialty,Other-relative,White,Female,0,0,0,United-States,<=50K
27.0,State-gov,192257.0,HS-grad,Never-married,Protective-serv,Own-child,White,Male,1,0,0,United-States,<=50K
50.0,Self-emp-not-inc,312477.0,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1,0,United-States,>50K
23.0,Private,48343.0,HS-grad,Never-married,Sales,Not-in-family,Black,Female,0,0,0,,<=50K
51.0,Self-emp-inc,182211.0,Some-college,Divorced,Sales,Own-child,White,Female,0,0,2,United-States,<=50K
67.0,Self-emp-inc,411007.0,HS-grad,Widowed,Exec-managerial,Not-in-family,White,Female,1,0,0,United-States,>50K
32.0,Private,87643.0,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,0,United-States,<=50K
41.0,State-gov,153095.0,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0,0,2,United-States,<=50K
26.0,Private,177951.0,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,2,United-States,<=50K
44.0,Local-gov,68318.0,Masters,Never-married,Prof-specialty,Own-child,White,Female,0,0,2,United-States,<=50K
51.0,Self-emp-not-inc,99185.0,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0,United-States,>50K
31.0,Private,226443.0,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,>50K
50.0,State-gov,78923.0,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1,0,United-States,>50K
21.0,Private,30796.0,Some-college,Never-married,Other-service,Own-child,White,Female,0,0,0,United-States,<=50K
28.0,Private,192257.0,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,Japan,<=50K
28.0,Self-emp-not-inc,228043.0,Bachelors,Never-married,Sales,Not-in-family,White,Female,0,0,2,United-States,<=50K
28.0,Private,132750.0,HS-grad,Divorced,Other-service,Unmarried,Black,Female,0,0,0,United-States,<=50K
70.0,,167358.0,9th,Widowed,,Unmarried,White,Female,1,0,0,United-States,<=50K
55.0,Private,41108.0,Some-college,Widowed,Farming-fishing,Not-in-family,White,Male,0,1,2,United-States,>50K
67.0,,274451.0,7th-8th,Married-civ-spouse,,Husband,White,Male,0,0,0,United-States,<=50K
52.0,Local-gov,311569.0,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,>50K
35.0,Private,350169.0,HS-grad,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,0,Japan,<=50K
23.0,Private,140764.0,Bachelors,Never-married,Sales,Own-child,White,Female,0,1,0,United-States,<=50K
70.0,Private,282642.0,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,1,0,United-States,>50K
34.0,Private,204461.0,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,>50K
28.0,Private,336951.0,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,>50K
32.0,Self-emp-not-inc,33124.0,Bachelors,Never-married,Craft-repair,Not-in-family,White,Female,0,0,0,United-States,<=50K
48.0,Local-gov,127675.0,Masters,Widowed,Prof-specialty,Unmarried,White,Female,0,0,1,United-States,<=50K
27.0,Private,99897.0,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
31.0,Private,179673.0,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0,United-States,>50K
52.0,,224793.0,Bachelors,Widowed,,Not-in-family,White,Female,0,0,0,United-States,<=50K
21.0,,334593.0,Some-college,Never-married,,Not-in-family,White,Male,0,0,0,United-States,<=50K
62.0,Private,177028.0,HS-grad,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,0,United-States,<=50K
27.0,Private,54861.0,Some-college,Never-married,Sales,Not-in-family,White,Male,0,0,0,United-States,<=50K
28.0,Private,162501.0,HS-grad,Never-married,Adm-clerical,Own-child,White,Male,0,0,0,United-States,<=50K
19.0,,167087.0,Some-college,Never-married,,Own-child,White,Female,0,0,0,United-States,<=50K
75.0,Self-emp-not-inc,106873.0,11th,Widowed,Sales,Not-in-family,White,Male,0,0,0,United-States,<=50K
51.0,Self-emp-inc,338260.0,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0,2,United-States,>50K
45.0,State-gov,156065.0,Bachelors,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,0,United-States,<=50K
59.0,Federal-gov,134153.0,Bachelors,Married-civ-spouse,Adm-clerical,Husband,Black,Male,1,0,0,United-States,>50K
50.0,Self-emp-not-inc,240922.0,Assoc-acdm,Never-married,Sales,Not-in-family,White,Female,0,1,0,United-States,<=50K
39.0,State-gov,239409.0,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,2,United-States,<=50K
29.0,Private,55390.0,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,>50K
25.0,Self-emp-not-inc,182809.0,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,0,United-States,>50K
61.0,Private,181028.0,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,United-States,<=50K
59.0,State-gov,139616.0,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,>50K
31.0,Private,45781.0,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,1,0,2,United-States,>50K
29.0,Private,206351.0,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,0,United-States,<=50K
29.0,Private,176137.0,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,0,0,0,United-States,<=50K
38.0,Private,269318.0,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,1,0,2,United-States,>50K
32.0,Private,296466.0,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,>50K
46.0,Private,182862.0,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0,United-States,<=50K
57.0,State-gov,32694.0,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,United-States,>50K
57.0,Private,201232.0,HS-grad,Married-civ-spouse,Priv-house-serv,Husband,White,Male,0,0,0,United-States,<=50K
35.0,Private,128516.0,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,1,United-States,<=50K
42.0,Private,274913.0,HS-grad,Divorced,Craft-repair,Unmarried,White,Male,0,0,1,United-States,<=50K
44.0,Private,198282.0,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,2,United-States,>50K
51.0,Self-emp-not-inc,165001.0,Masters,Divorced,Exec-managerial,Unmarried,White,Male,1,0,2,United-States,>50K
49.0,Local-gov,358668.0,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,1,United-States,>50K
45.0,Private,189792.0,Masters,Married-civ-spouse,Sales,Husband,White,Male,0,0,0,United-States,>50K
63.0,Private,55946.0,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,<=50K
40.0,Private,137304.0,Bachelors,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,2,United-States,<=50K
33.0,Local-gov,107215.0,9th,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0,United-States,<=50K
47.0,Self-emp-not-inc,122307.0,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,1,0,United-States,>50K
26.0,,264300.0,Some-college,Married-civ-spouse,,Wife,White,Female,0,0,0,United-States,<=50K
68.0,Private,535762.0,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1,0,United-States,<=50K
26.0,Private,155459.0,Bachelors,Never-married,Protective-serv,Other-relative,White,Male,0,0,1,United-States,<=50K
36.0,Private,218689.0,Masters,Married-civ-spouse,Sales,Husband,White,Male,0,1,2,United-States,>50K
35.0,Private,270572.0,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,0,United-States,>50K
71.0,Local-gov,94358.0,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0,United-States,<=50K
48.0,Self-emp-not-inc,191389.0,Some-college,Separated,Sales,Unmarried,White,Female,0,0,2,United-States,<=50K
20.0,Private,39478.0,Some-college,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,2,United-States,<=50K
41.0,Federal-gov,510072.0,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0,United-States,>50K
23.0,Private,218899.0,Bachelors,Never-married,Sales,Own-child,White,Female,0,0,2,United-States,<=50K
21.0,Private,203914.0,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0,United-States,<=50K
32.0,Private,265368.0,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,1,1,United-States,>50K
55.0,Private,201229.0,Bachelors,Divorced,Sales,Not-in-family,White,Female,0,0,0,United-States,<=50K
31.0,Private,103573.0,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,0,0,1,United-States,<=50K
34.0,Private,329288.0,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1,0,2,United-States,>50K
41.0,Private,135056.0,Masters,Widowed,Prof-specialty,Not-in-family,White,Female,1,0,0,United-States,>50K
19.0,Private,192453.0,Some-college,Never-married,Other-service,Other-relative,White,Female,0,0,0,United-States,<=50K
45.0,Local-gov,238386.0,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,0,United-States,>50K
28.0,Private,124905.0,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,<=50K
54.0,Private,151580.0,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0,France,>50K
42.0,Private,176286.0,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0,United-States,>50K
